,Unnamed: 0,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,clean_review,label
1506,1508,"Xe mới, chạy nhanh an toàn Khăn, nước, sữa Chạy đúng giờ, sẽ ủng hộ tiếp tục",0,0,0,0,5,0,xe mới chạy nhanh an_toàn khăn nước sữa chạy đúng giờ sẽ ủng_hộ tiếp_tục,{di_chuyen#very_positive}
1507,1509,"Lần đầu ghé nơi đây bằng một cơn mưa nhè nhẹ. Tấp vào nhanh chóng tháo bỏ bộ đồ mưa và nhảy vào mâm cơm thôi. Mâm cơm quá đã hoành tráng, nào là cơm niêu, gà nướng, lẩu cá lóc,... đồ ăn rất ngon ăn no hết cỡ luôn. Nhân viên khá là chu đáo, dễ thương nữa. Sẽ quay lại nếu có dịp đến lại nơi này",0,0,0,5,0,0,lần đầu ghé nơi đây bằng một cơn mưa nhè_nhẹ tấp vào nhanh_chóng tháo bỏ bộ_đồ mưa và nhảy vào mâm cơm thôi mâm cơm quá đã hoành_tráng nào là cơm niêu gà nướng lẩu cá_lóc đồ_ăn rất ngon_ăn no hết cỡ luôn nhân_viên khá là chu_đáo dễ_thương nữa sẽ quay lại nếu có dịp đến lại nơi này,{an_uong#very_positive}
1508,1510,"Dự án này đẹp quá, nhất định sẽ đến vào cuối tuần!!!",4,0,0,0,0,0,dự_án này đẹp quá nhất_định sẽ đến vào cuối tuần,{giai_tri#positive}
1509,1511,"Khách sạn sát ngay biển , đang có kế hoạch di dời nên tranh thủ ghé - Phòng view nhìn ra biển và 1 phần tp Quy Nhơn khá đẹp - Nhân viẻn chuyên nghiệp - Có bánh ít lá gai thay trái cây chào mừng - Ăn sáng ngon , có các món đặc sản Bình Định như bánh hỏi lòng heo, bánh bèo .., Phòng thường full do khách đoàn đông nên muốn ở phải đặt sớm",0,5,0,5,0,0,khách_sạn sát ngay biển đang có kế_hoạch di_dời nên tranh_thủ ghé phòng view nhìn ra biển và 1 phần tp quy nhơn khá đẹp nhân viẻn chuyên_nghiệp có bánh_ít lá gai thay trái_cây chào_mừng ăn sáng ngon có các món đặc_sản bình_định như bánh_hỏi lòng heo bánh_bèo phòng thường full do khách đoàn đông nên muốn ở phải đặt sớm,"{luu_tru#very_positive}, {an_uong#very_positive}"
1510,1512,"Thuê nhiều rồi thấy khá tốt, xe ngon và hoàn tiền 100% khi hủy hợp đồng thuê xe trước thời hạn, thích sự tận tâm vui tính của mấy thanh niên phục vụ giao nhận xe tận nơi",0,0,0,0,4,0,thuê nhiều rồi thấy khá tốt xe ngon và hoàn tiền 100 khi huỷ hợp_đồng thuê xe trước thời_hạn thích sự tận_tâm vui_tính của mấy thanh_niên phục_vụ giao_nhận xe tận nơi,{di_chuyen#positive}
1511,1513,"Pizza ngon và nó hợp khẩu vị của tôi, kích thước vừa phải không quá to, tôi rất thích pizza Hawaii và pizza pepperoni ở nơi đây.",0,0,0,4,0,0,pizza ngon và nó hợp_khẩu vị của tôi kích_thước vừa_phải không quá to tôi rất thích pizza hawaii và pizza pepperoni ở nơi đây,{an_uong#positive}
1512,1514,"Anh chủ tư vấn rất nhiệt tình. Bánh hồng, bánh ít rất ngon. Anh Ttư vấn  có tâm lắm : nếu chiều tối em bay thì trưa mai em hãy lấy bánh ít cho mới và ngon , mẻ này sáng mai anh giao. Và đúng như vậy, về bánh ngon dẻo ai cũng khen ngon. Chỉ tiếc vác ít bánh hồng về quá. Bánh hồng ngon ngọt thanh nhẹ, bên ngoài có bột trắng phủ nên ăn thú vị lắm.
",0,0,0,0,0,5,anh chủ tư_vấn rất nhiệt_tình bánh hồng bánh_ít rất ngon anh ttư vấn có tâm lắm nếu chiều_tối em bay thì trưa mai em hãy lấy bánh_ít cho mới và ngon mẻ này sáng_mai anh giao và đúng như_vậy về bánh ngon dẻo ai cũng khen ngon chỉ tiếc vác ít bánh hồng về quá bánh hồng ngon_ngọt thanh nhẹ bên ngoài có bột trắng phủ nên ăn thú_vị lắm,{mua_sam#very_positive}
1513,1515,"Việc đưa đón của chúng tôi từ sân bay tại Thành phố Hồ Chí Minh đến khách sạn thành phố của chúng tôi được tổ chức rất tốt. 
Tôi đã đặt và thanh toán cho nó trực tuyến một vài ngày trước khi đến. Khi đến nơi, người lái xe được nhìn thấy rõ ràng với một tấm bảng có tên tôi, điều này làm cho toàn bộ quá trình trở nên đơn giản. 30 phút sau chúng tôi đến khách sạn.",0,0,0,0,4,0,việc đưa_đón của chúng_tôi từ sân_bay tại thành_phố hồ_chí_minh đến khách_sạn thành_phố của chúng_tôi được tổ_chức rất tốt tôi đã đặt và thanh_toán cho nó trực_tuyến một_vài ngày_trước khi đến khi đến_nơi người lái_xe được nhìn thấy rõ_ràng với một tấm bảng có tên tôi điều này làm cho toàn_bộ quá_trình trở_nên đơn_giản 30 phút sau chúng_tôi đến khách_sạn,{di_chuyen#positive}
1514,1516,"Cân nhắc khi đến đây. Mang tiếng bar mà đồ uống như quán cafe bình thường, nhạc chán  không có nhạc sống. Được mỗi chỗ ngồi view sát biển.
",3,0,0,2,0,0,cân_nhắc khi đến đây mang_tiếng bar mà đồ uống như quán cafe bình_thường nhạc chán không có nhạc_sống được mỗi chỗ ngồi view sát biển,"{giai_tri#neutral}, {an_uong#negative}"
1515,1517,"Một khu nghỉ ngơi ngắm cảnh rất đẹp.
- Từ đầu cổng vào bạn sẽ phải cuốc bộ trên các bậc thang lên xuống khoảng 200m để đến khu vực chính là quán cafe để ngắm cảnh. Giá vé cổng vào 40k/ng lớn, trẻ em dưới 1m miễn phí.
- Quán cafe nằm sát biển với view rất đẹp nước trong xanh kết hợp với núi và đá rất hợp để chụp hình sống ảo. Giá cả nước khoảng 50k/ly.
- Ở đầu cổng vào có nhà hàng để nghỉ ngơi ăn trưa gọi món hoặc cơm phần. Cơm phần giá 250k/khách, theo mình thấy là khá mắc so với những gì được đưa lên, cá kho bé tẹo teo cho 3ng ăn.
Đi ngắm cảnh buổi trưa rất nắng và leo bậc thang khá mệt, buổi chiều chắc sẽ ổn hơn.",5,0,3,4,0,0,một khu nghỉ_ngơi ngắm cảnh rất đẹp từ đầu cổng vào bạn sẽ phải cuốc_bộ trên các bậc thang lên_xuống khoảng 200m để đến khu_vực chính là quán cafe để ngắm cảnh giá vé cổng vào 40kng lớn trẻ_em dưới 1m miễn_phí quán cafe nằm sát biển với view rất đẹp nước trong xanh kết_hợp với núi và đá rất hợp để chụp hình sống ảo giá_cả nước khoảng 50kly ở đầu cổng vào có nhà_hàng để nghỉ_ngơi ăn trưa gọi món hoặc cơm phần cơm phần giá 250kkhách theo mình thấy là khá mắc so với những gì được đưa lên cá kho bé tẹo teo cho 3ng ăn đi ngắm cảnh buổi trưa rất nắng và leo bậc thang khá mệt buổi chiều chắc sẽ ổn hơn,"{giai_tri#very_positive}, {nha_hang#neutral}, {an_uong#positive}"
1516,1518,"Không khí rất đẹp, nhân viên tuyệt vời, đặc biệt là Paul. Có rất nhiều niềm vui trong đêm nhạc sống. 
Vì vậy, nhiều trò chơi hội đồng quản trị, họ thậm chí có một bàn bi-a. Thực sự tốt burger, cá và khoai tây chiên. Cheep bia & cocktail ngon.",5,0,0,5,0,0,không_khí rất đẹp nhân_viên tuyệt_vời đặc_biệt là paul có rất nhiều niềm vui trong đêm nhạc_sống vì_vậy nhiều trò_chơi hội_đồng_quản_trị họ thậm_chí có một bàn bia thực_sự tốt burger cá và khoai_tây chiên cheep bia cocktail ngon,"{giai_tri#very_positive}, {an_uong#very_positive}"
1517,1519,Tài xế tốt! Chất lượng phục vụ tốt,0,0,0,0,4,0,tài_xế tốt chất_lượng phục_vụ tốt,{di_chuyen#positive}
1518,1520,"Giá rẻ, hương vị chấp nhận được. Bạn có thể đến đó cho hương vị địa phương. Nhưng nếu bạn muốn tìm một
 cái gì đó thực sự làm hài lòng bạn, nó không phải là nơi thích hợp.",0,0,3,3,0,0,giá rẻ hương_vị chấp_nhận được bạn có_thể đến đó cho hương_vị địa_phương nhưng nếu bạn muốn tìm một cái gì đó thực_sự làm hài_lòng bạn nó không phải là nơi thích_hợp,"{nha_hang#neutral}, {an_uong#neutral}"
1519,1521,"Mình vào quán ăn xong thì bị tính 105k/ 2 đĩa. Sau đó ra ngoài kể chuyện cho anh Taxi thì ảnh kêu do khách du lịch nên họ chém đó, nhiều khách cũng phản ánh vậy rồi 🙅🏻‍♀️🙅🏻‍♀️🙅🏻‍♀️ Không bao giờ quay lại quán này. Các bạn nên cẩn thận.",0,0,0,1,0,0,mình vào quán ăn xong thì bị tính 105k 2 đĩa sau đó ra ngoài kể chuyện cho anh taxi thì ảnh kêu do khách du_lịch nên họ chém đó nhiều khách cũng phản_ánh vậy rồi woman gesturing no woman gesturing no woman gesturing no không bao_giờ quay lại quán này các bạn nên cẩn_thận,{an_uong#very_negative}
1520,1522,Nhà hàng hải sản Hoàng Thao cũng rất là ok và đẹp. Nơi dừng chân cho các bạn khi đến eo gió,0,0,5,0,0,0,nhà_hàng hải_sản hoàng thao cũng rất là ok và đẹp nơi dừng chân cho các bạn khi đến eo gió,{nha_hang#very_positive}
1521,1523,"Ngon giống các quán khác, sạch sẽ mát mẻ. Phục vụ nhanh, có chỗ để xe ôtô, nói chung là chấp nhận được.",4,0,0,4,0,0,ngon giống các quán khác sạch_sẽ mát_mẻ phục_vụ nhanh có chỗ để xe ôtô nói_chung là chấp_nhận được,"{giai_tri#positive}, {an_uong#positive}"
1522,1524,"Từ gia lai xuống quy nhơn chơi mấy ngày. Đọc một đống review cuối cùng quyết định chọn quán này. Nước chấm gồm ba loại, hai loại muối ớt chanh (một loại chua, một loại ngọt) với nước nắm gừng. Ốc thì dĩa nhỏ 15k, dĩa lớn 20k. Mình ăn 2 dĩa hàu nướng, 1 ốc hương, 1 ốc gai, 1 xìa, 1 dĩa ốc gì đó ko biết tên, 1 ốc len mà tổng hết có 125k. Ban đầu mình còn tưởng tính tiền nhầm nữa chứ. Hôm sau quyết định đi ăn tiếp, quay lại thì thấy quán đóng cửa. Sực nhớ hôm ni là rằm tháng 7 nên chắc nghỉ bán. Qua quán khác ăn mà cảm thấy không ngon bằng quán ốc Bông. Đắng lòng ~.~. Sau này mà còn quay lại quy nhơn chắc chắn sẽ dẫn bạn bè tới quán này.",0,0,0,5,0,0,từ gia_lai xuống quy nhơn chơi mấy ngày đọc một đống review cuối_cùng quyết_định chọn quán này nước_chấm gồm ba loại hai loại muối ớt chanh một loại chua một loại ngọt với nước nắm gừng ốc thì dĩa nhỏ 15k dĩa lớn 20k mình ăn 2 dĩa hàu nướng 1 ốc_hương 1 ốc gai 1 xìa 1 dĩa ốc gì đó ko biết tên 1 ốc len mà tổng hết có 125k ban_đầu mình còn tưởng tính tiền nhầm nữa chứ hôm sau quyết_định đi ăn tiếp quay lại thì thấy quán đóng_cửa sực nhớ hôm ni là rằm tháng 7 nên chắc nghỉ bán qua quán khác ăn mà cảm_thấy không ngon bằng quán ốc bông đắng lòng sau_này mà_còn quay lại quy nhơn chắc_chắn sẽ dẫn bạn_bè tới quán này,{an_uong#very_positive}
1523,1525,Khu vực ăn uống và mua sắm yêu thích của tôi ở Việt Nam và tôi ở ngay phía bên kia đường tại khách sạn ly ly. Rất nhiều nhà hàng tốt ở đây và lựa chọn tuyệt vời,0,0,4,0,0,0,khu_vực ăn_uống và mua_sắm yêu thích của tôi ở việt_nam và tôi ở ngay phía bên kia đường tại khách_sạn ly ly rất nhiều nhà_hàng tốt ở đây và lựa_chọn tuyệt_vời,{nha_hang#positive}
1524,1526,"Đó là một thiên nhiên tuyệt vời, văn hóa và hướng dẫn. Tất nhiên, thác nước trong vắt là một kiệt tác. (Trời lạnh nhưng bạn có thể bơi trong
 khoảng thời gian vừa đủ. Ngoài ra, sau khi trồi lên không bị dính như khi xuống biển hoặc ở vũng tàu.) Rau hữu cơ từ Lào ・ Thị trường nhập khẩu từ Trung Quốc và Việt Nam tiếp giáp với nhau, di cư ở miền xuôi của người dân núi cao Từ ngành du lịch ở Việt Nam, tôi cảm nhận được du lịch sinh thái và kinh tế thị trường trong chủ nghĩa xã hội. Tôi không nghĩ mình đã có thể đạt đến cảm giác đó nếu không có sự giải thích của anh Duy từ hướng dẫn viên.",5,0,0,0,0,0,đó là một thiên_nhiên tuyệt_vời văn_hoá và hướng_dẫn tất_nhiên thác nước trong_vắt là một kiệt_tác trời lạnh nhưng bạn có_thể bơi trong khoảng thời_gian vừa đủ ngoài_ra sau khi trồi lên không bị dính như khi xuống biển hoặc ở vũng_tàu rau hữu_cơ từ lào thị_trường nhập_khẩu từ trung_quốc và việt_nam tiếp_giáp với nhau di_cư ở miền_xuôi của người_dân núi cao từ ngành du_lịch ở việt_nam tôi cảm_nhận được du_lịch sinh_thái và kinh_tế_thị_trường trong chủ_nghĩa_xã_hội tôi không nghĩ mình đã có_thể đạt đến cảm_giác đó nếu không có sự giải_thích của anh duy từ hướng_dẫn_viên,{giai_tri#very_positive}
1525,1527,"Nhân viên đùa nhau hất nước vào đầu, tay khách. Nhân viên không xin lỗi khách hàng . Không mang khăn hay bất cứ gì để lau cho khách hàng.",0,0,1,0,0,0,nhân_viên đùa nhau hất nước vào đầu_tay khách nhân_viên không xin_lỗi khách_hàng không mang khăn hay bất_cứ gì để lau cho khách_hàng,{nha_hang#very_negative}
1526,1528,Giá phòng quá rẻ so với chất lượng,0,5,0,0,0,0,giá phòng quá rẻ so với chất_lượng,{luu_tru#very_positive}
1527,1529,"Bọn mình ở FLC không biết ăn ở đâu, lướt lướt foody thấy được quán này, quán có xe đưa đón nên rất tiện. Không gian thoáng mát, chị chủ cũng như anh tài xế cực kì thân thiện, nhiệt tình và chu đáo. Chị để ý xem mình là dân miền nào để chỉnh gia vị cho hợp khẩu vị từng khách đến. Không chê được chỗ nào luôn, bọn mình đã ghé cả trưa và tối vì quá nghiện đồ ăn chị làm. Bánh xèo only 25k/cái mà phải nói là quá giòn quá ngon. Salad rong nho thì best thật sự, tươi roi rói luôn. Mực một nắng to đùng mà giá rẻ bất ngờ (đoạn này mình quên mất bnhiu/lạng rồi ) Cá ....(sr mình quên mất tên) chiên xù một nửa còn đầu nấu canh cũng rất ngon nhen, giòn rụm tan trong miệng luôn í. Mọi người nhớ thử món sứa nước lèo nha, đảm bảo không ngon nhưng vẫn lấy tiền nha...:))) mình đùa chứ ngon lắm, ngọt tự nhiên từ thịt tôm băm, về tới SG nghĩ lại mình còn ứa nước bọt vị thèm mà :( Nước ép trái cây cũng tươi và ngon lắm, mọi người đừng quên thử nha♥️",0,0,0,5,0,0,bọn mình ở flc không biết ăn_ở đâu lướt lướt foody thấy được quán này quán có xe đưa_đón nên rất tiện không_gian thoáng mát chị chủ cũng như anh tài_xế cực_kì thân_thiện nhiệt_tình và chu_đáo chị để_ý xem mình là dân miền nào để chỉnh gia_vị cho hợp_khẩu vị từng khách đến không chê được chỗ nào luôn bọn mình đã ghé cả trưa và tối vì quá nghiện đồ_ăn chị làm bánh_xèo only 25kcái mà phải nói là quá giòn quá ngon salad rong nho thì best thật_sự tươi_roi_rói luôn mực một nắng to_đùng mà giá rẻ bất_ngờ đoạn này mình quên mất bnhiulạng rồi cá sr mình quên mất tên chiên xù một_nửa còn đầu nấu canh cũng rất ngon nhen giòn_rụm tan trong miệng luôn í mọi người nhớ thử món sứa nước_lèo nha đảm_bảo không ngon nhưng vẫn lấy tiền nha mình đùa chứ ngon lắm ngọt tự_nhiên từ thịt tôm băm về tới sg nghĩ_lại mình còn ứa nước_bọt vị thèm mà nước ép trái_cây cũng tươi và ngon lắm mọi người đừng quên thử nha heart suit,{an_uong#very_positive}
1528,1530,"Tôi đã ăn trưa với một người bạn sau một vài năm vắng bóng khi dùng bữa tại nhà hàng này. Thật đáng buồn là thức ăn đã bị trôi xuống đồi. Trong khi món Cá hồi của bạn tôi được nấu ngon, thật đáng buồn là món thịt lợn cốt lết và bánh creme brulee của chúng tôi lại không. Thịt lợn đã chín quá và rất khô. Bánh creme brulee là sự nhất quán của trứng bác mặc dù phần trên là caramel rất ngon. Đĩa pho mát ở mức trung bình vì các loại pho mát có vị quá giống nhau.",0,0,2,3,0,0,tôi đã ăn trưa với một người bạn sau một_vài năm vắng bóng khi dùng_bữa tại nhà_hàng này thật đáng buồn là thức_ăn đã bị trôi xuống đồi trong khi món cá_hồi của bạn tôi được nấu ngon thật đáng buồn là món thịt lợn cốt lết và bánh creme brulee của chúng_tôi lại không thịt lợn đã chín quá và rất khô bánh creme brulee là sự nhất_quán của trứng bác mặc_dù phần trên là caramel rất ngon đĩa pho_mát ở mức trung_bình vì các loại pho_mát có vị quá giống nhau,"{nha_hang#negative}, {an_uong#neutral}"
1529,1531,"Không gian sạch sẽ, đẹp, đầy đủ tiện nghi",0,5,0,0,0,0,không_gian sạch_sẽ đẹp đầy_đủ tiện_nghi,{luu_tru#very_positive}
1530,1532,"Khách sạn cực kì sạch, cô chú chủ ksan nhiệt tình, dễ thương lắm.",0,4,0,0,0,0,khách_sạn cực_kì sạch cô_chú chủ_khách _ sạnan nhiệt_tình dễ_thương lắm,{luu_tru#positive}
1531,1533,"Bãi tắm sạch, biển nông và an toàn. Hải sản tươi ngon. Giá hơi cao xíu.",5,0,0,4,0,0,bãi_tắm sạch biển nông và an_toàn hải_sản tươi ngon giá hơi cao xíu,"{giai_tri#very_positive}, {an_uong#positive}"
1532,1534,"Chị ơi, cho em hỏi loại phòng nào là đẹp nhất ở đó ạ, em cũng muốn book, em tìm hiểu trên các trang đặt phòng mà hok rõ. có thể chị cho em số điện thoại để em gọi hỏi ạ",0,0,0,0,0,0,chị ơi cho em hỏi loại phòng nào là đẹp nhất ở đó ạ em cũng muốn book em tìm_hiểu trên các trang đặt phòng mà hok rõ có_thể chị cho em số điện_thoại để em gọi hỏi ạ,"{giai_tri#very_positive}, {an_uong#positive}"
1533,1535,"Chúng tôi đã có bữa ăn ngon nhất trong chuyến đi của mình dưới tán cây của Nhà máy lọc dầu. Đồ ăn kiểu bistrot kiểu Pháp tuyệt đẹp, bao gồm cả bánh tartare bít tết hảo hạng. Danh sách rượu vang xuất sắc quá. Đối với chất lượng của sản phẩm, giá cả cao hơn công bằng.",0,0,0,5,0,0,chúng_tôi đã có bữa ăn ngon nhất trong chuyến đi của mình dưới tán cây của nhà_máy lọc dầu đồ_ăn kiểu bistrot kiểu pháp tuyệt đẹp bao_gồm cả bánh tartare bít tết hảo_hạng danh_sách rượu_vang xuất_sắc quá đối_với chất_lượng của sản_phẩm giá_cả cao hơn công_bằng,{an_uong#very_positive}
1534,1536,"Dịch vụ chuyên nghiệp, giá thành rất hợp lý, là dịch vụ cho thuê xe máy có tâm nhất tại thành phố quy nhơn, ai hỏi thuê xe máy là mình nghĩ ngay đến chổ này",0,0,0,0,5,0,dịch_vụ chuyên_nghiệp giá_thành rất hợp_lý là dịch_vụ cho thuê xe_máy có tâm nhất tại thành_phố quy nhơn ai hỏi thuê xe_máy là mình nghĩ ngay đến chổ này,{di_chuyen#very_positive}
1535,1537,"Buổi tối rất mát mẻ thoáng đẹp, Nv nhiệt tình. Mình đi tối mùng 3 tết rất đông nhưng các ban nhanh nhẹn. Đồ uống dở ẹt ko ngon, giá tiền là giá view thôi :) Phù hợp cho tâm sự nói chuyện sống ảo, ko phù hợp thưởng thức đồ uống",0,0,0,3,0,0,buổi tối rất mát_mẻ thoáng đẹp nv nhiệt_tình mình đi tối mùng 3 tết rất đông nhưng các ban nhanh_nhẹn đồ uống dở ẹt ko ngon giá tiền là giá view thôi phù_hợp cho tâm_sự nói_chuyện sống ảo ko phù_hợp thưởng_thức đồ uống,{an_uong#neutral}
1536,1538,"Cửa hàng bán đặc sản Bình Định, có bánh hồng, bánh ít lá gai, nem, chả, tré, bánh tráng dừa, các loại hải sản khô, tươi, một nắng. Rất đa dạng, giá cả phải chăng",0,0,0,5,0,5,cửa_hàng bán đặc_sản bình_định có bánh hồng bánh_ít lá gai nem chả tré bánh_tráng dừa các loại hải_sản khô tươi một nắng rất đa_dạng giá_cả phải_chăng,"{an_uong#very_positive}, {mua_sam#very_positive}"
1537,1539,"Đi nghĩ mát ở đây view đẹp giá chừng luôn , sang chảnh cực kì , tập yoga xong ra nhà hàng ăn trưa đúng chuẩn sang trọng 👍 nhân viên phục vụ quá dễ chịu , mặc đồng phục rất đẹp . Bàn ăn sạch sẽ . Ngồi ăn nhìn ra hồ bơi rất đẹp . Ở đây yên tĩnh , rất hợp với kì nghĩ với gia đình . Tại đây là resort cao cấp nên giá hơi đắt một tí . Bù lại đồ ăn khá ngon . Rất đáng để đến đây tận hưởng những ngày cuối tuần
",5,5,5,5,0,0,đi nghĩ mát ở đây view đẹp giá chừng luôn sang chảnh cực_kì tập yoga xong ra nhà_hàng ăn trưa đúng chuẩn sang_trọng thumbs up nhân_viên phục_vụ quá dễ_chịu mặc đồng_phục rất đẹp bàn ăn sạch_sẽ ngồi ăn nhìn ra hồ bơi rất đẹp ở đây yên_tĩnh rất hợp với kì nghĩ với gia_đình tại đây là resort cao_cấp nên giá hơi đắt một_tí bù lại đồ_ăn khá ngon rất đáng để đến đây tận_hưởng những ngày cuối tuần,"{giai_tri#very_positive}, {luu_tru#very_positive}, {nha_hang#very_positive}, {an_uong#very_positive}"
1538,1540,Nancy là người có nhiều kiến ​​thức và rất vui khi được đồng hành trong chuyến du lịch được cá nhân hóa này.,4,0,0,0,0,0,nancy là người có nhiều kiến_thức và rất vui khi được đồng_hành trong chuyến du_lịch được cá_nhân_hoá này,{giai_tri#positive}
1539,1541,Mình có search trên các web giới thiệu quán chè này ở Qui Nhơn nhất định phải thử Mình ord chè khúc bạch với sữa chua hạt đác thì thất vọng vô cùng hic Cả 2 món đều thật sự không ngon tí nào cả. Và không gian quán cũng không đẹp gì nên mình quyết định mang ra biển ăn Với cả các bé nhân viên phục vụ nói chuyện cũng không thân thiện lắm Thử cho biết vậy thôi chứ sẽ không quay lại ạ,0,0,0,2,0,0,mình có search trên các web giới_thiệu quán chè này ở qui_nhơn nhất_định phải thử mình ord chè khúc bạch với sữa_chua hạt đác thì thất_vọng vô_cùng hic cả 2 món đều thật_sự không ngon tí nào cả và không_gian quán cũng không đẹp gì nên mình quyết_định mang ra biển ăn với cả các bé nhân_viên phục_vụ nói_chuyện cũng không thân_thiện lắm thử cho biết vậy thôi chứ sẽ không quay lại ạ,{an_uong#negative}
1540,1542,"Quán tuy vắng nhưng hải sản tươi sống rất ngon, giá cả phải chăng. Tới cầu cảng ghe khoảng 10p là tới quán. Sẽ quay lại nếu có dịp.",0,0,0,5,0,0,quán tuy vắng nhưng hải_sản tươi_sống rất ngon giá_cả phải_chăng tới cầu_cảng ghe khoảng 10p là tới quán sẽ quay lại nếu có dịp,{an_uong#very_positive}
1541,1543,"Tươi, chế biến ngon, giá cả hợp lý !",0,0,0,5,0,0,tươi chế_biến ngon giá_cả hợp_lý,{an_uong#very_positive}
1542,1544,Phòng đẹp giá cao 1tr2 cho dịch covid,0,4,0,0,0,0,phòng đẹp giá cao 1tr2 cho dịch covid,{luu_tru#positive}
1543,1545,Quá tệ. Không bao giờ đi xe Chơn Mỹ nữa,0,0,0,0,1,0,quá tệ không bao_giờ đi xe chơn mỹ nữa,{di_chuyen#very_negative}
1544,1546,"Đến nhà hàng, không có nv ra tiếp, nv phục vụ chậm, đồ ăn bình thường, không gian Nhật nhưng đồ ăn không có phong thái Nhật. Nói chugn là chán",1,0,1,1,0,0,đến nhà_hàng không có nv ra tiếp nv phục_vụ chậm đồ_ăn bình_thường không_gian nhật nhưng đồ_ăn không có phong_thái nhật nói chugn là chán,"{giai_tri#very_negative}, {nha_hang#very_negative}, {an_uong#very_negative}"
1545,1547,Bữa sáng theo mình không được ngon,0,0,0,2,0,0,bữa sáng theo mình không được ngon,{an_uong#negative}
1546,1548,"Điều kiện phòng chưa đúng chuẩn 4*: thiếu hộp khăn giấy phòng khách, áo choàng, chỉ 2 gói trà mà không có cafe, cách âm chưa tốt, bồn tắm ko có chỗ để đặt xà bông",0,2,0,0,0,0,điều_kiện phòng chưa đúng chuẩn 4 thiếu hộp khăn giấy phòng khách áo_choàng chỉ 2 gói trà mà không có cafe cách_âm chưa tốt bồn_tắm ko có chỗ để đặt xà_bông,{luu_tru#negative}
1547,1549,"Trà sữa ngon, không bị ngọt ngấy. Thạch và các thứ topping đều tự làm nên yên tâm không phải hàng Tung Của. Đói bụng, khát nước vài làm một ly là vừa no vừa đã khát. Sẽ quay lại.",0,0,0,5,0,0,trà sữa ngon không bị ngọt ngấy thạch và các thứ topping đều tự làm_nên yên_tâm không phải hàng tung của đói bụng khát nước vài làm một ly là vừa no vừa đã khát sẽ quay lại,{an_uong#very_positive}
1548,1550,Rất nhiều đặc sản địa phương Giá hơi cao nhưng được,0,0,0,0,0,3,rất nhiều đặc_sản địa_phương giá hơi cao nhưng được,{mua_sam#neutral}
1549,1551,"Nhà xe làm này ăn ko có uy tính, mọi người đặt xe bên đây thì phải cân nhắc kỹ. Mình gọi điện đặt xe di đà lạt chuyến 12h nhà xe nói 11h30 cho xe đến đón, xong khoảng 11h30 nhà xe có điện lại nói là xe xuất phát trễ khoảng 12h30 sẽ cho xe đến đón, xong mình và người nhà chờ đến 12h45 vẫn ko thấy xe đến đón thì gọi điện cho nhà xe thì gọi miết ko ai nghe máy, làm mình và gia đình ngồi chờ trong sự ức chế vì ko có câu trả lời từ nhà xe, làm cho mình và gia đình lỡ mất các dự tính ban đầu, lần đầu tiên mình mới gặp phải 1 nhà xe cư xử ko xem khách hàng ra gì, làm ăn ko có uy tính, ko xem trọng khách hàng, nếu xe hay tài xế gặp vấn đề gì thì phải gọi điện báo khách hàng biết để xử lý chứ đằng này ko báo khách hàng gọi điện thì ko bắt máy ko 1 lời giải thích, mọi người đặt xe thì né né cái nhà xe Lạc Hồng này nhé.
",0,0,0,0,2,0,nhà_xe làm này ăn ko có uy tính mọi người đặt xe bên đây thì phải cân_nhắc kỹ mình gọi điện đặt xe di đà_lạt chuyến 12h nhà_xe nói 11h30 cho xe đến đón xong khoảng 11h30 nhà_xe có điện lại nói là xe xuất_phát trễ khoảng 12h30 sẽ cho xe đến đón xong mình và người_nhà chờ đến 12h45 vẫn ko thấy xe đến đón thì gọi điện cho nhà_xe thì gọi miết ko ai nghe máy làm mình và gia_đình ngồi chờ trong sự ức_chế vì ko có câu trả_lời từ nhà_xe làm cho mình và gia_đình lỡ mất các dự_tính ban_đầu lần đầu_tiên mình mới gặp phải 1 nhà_xe cư_xử ko xem khách_hàng ra gì làm_ăn ko có uy tính ko xem trọng khách_hàng nếu xe hay tài_xế gặp vấn_đề gì thì phải gọi điện báo khách_hàng biết để xử_lý chứ đằng này ko báo khách_hàng gọi điện thì ko bắt máy ko 1 lời giải_thích mọi người đặt xe thì né né cái nhà_xe lạc hồng này nhé,{di_chuyen#negative}
1550,1552,- Xe buýt ban đầu bỏ lỡ khách sạn của chúng tôi thêm 20 phút cho cuộc hành trình,0,0,0,0,1,0,xe_buýt ban_đầu bỏ lỡ khách_sạn của chúng_tôi thêm 20 phút cho cuộc hành_trình,{di_chuyen#very_negative}
1551,1553,Đây là lần đầu mình đến Nha Trang và chọn được ngay khách sạn ưng ý. Phòng view biển đẹp tuyệt vời.Các bạn ở đây hỗ trợ mình rất nhiệt tình. Chỉ mất vài phút tới biển và các cửa hàng tiện lợi.,0,5,0,0,0,0,đây là lần đầu mình đến nha_trang và chọn được ngay khách_sạn ưng_ý phòng view biển đẹp tuyệt vờicác bạn ở đây hỗ_trợ mình rất nhiệt_tình chỉ mất vài phút tới biển và các cửa_hàng tiện_lợi,{luu_tru#very_positive}
