 ,Review,an_uong
708,"bánh xèo ngon,nhân nhiều, quán sạch sẽ, nước uống hơi ít loại.2 người nên ăn 4 cái là vừa.mifnh đến lúc 3h30 nên chưa đông khách. phục vụ tốt,bánh chiên nhanh",3
709,"Nghe giới thiệu nhiều về quán này nên ghé thử. Không gian thoáng mát, sạch sẽ. Gọi bánh xèo tôm, bánh xèo bò nếm thử thì hơi thất vọng 1 chút vì ko ngon như mình nghĩ. Rau ăn kèm ko đa dạng & hơi ít. Nước chấm pha ngon. Giá bình thường, ko rẻ.",3
710,Có dịp ghé qua Quy Nhơn nên mình ghé ăn. Bánh xèo tôm nhảy là đặc sản Bình Định nên không thể bỏ qua được. Quán này chưa bước vào đã thấy sang trọng mặc dù giá đồ ăn thì chỉ 15-20k một món. Nhìn quán không khác gì một nhà hàng hạng sang. Nghe giá rẻ vậy chứ chỉ có một cái bánh xèo nhỏ miền trung với tầm 8 con tôm nhỏ thôi. Ngoài ra còn có bán thêm bánh căn nữa mà khác hẳn so với Ninh Thuận. Món này ăn với bánh tráng và rau trong khi hồi ở phan thiết hay ninh thuận thì ăn khác,4
711,"Nói thật là mình k khoái món này lắm. Mình thấy bánh xèo Nghệ An ngon hơn 😂😂😂. 20k/1 cái khá ít. Mình đi 3 ng, gọi 6 cái mới đủ. Có 3 vị là bò, tôm, mực. Ở Quy Nhơn nên hải sản khá nhiều, mình thấy tôm và mực tạm đc nhưng nếu ăn thì ăn tôm ngon hơn. Lớp vỏ rán k giòn, kiểu kiểu bột ấy. Nhân thì có ít giá đỗ và bò/tôm/mực. Ăn kèm bánh tráng và rau thơm. Chỉ thử 1 lần cho biết thôi.",3
712,"Khách du lịch cũng nên đến thử vì địa điểm cũng trung tâm mà nhà hàng rất sạch sẽ, sang choảnh. Có tầng trong nhà dùng để đỗ xe và hai tầng trên ăn. Hình như toà nhà tích hợp cả Hotel thì phải.

Giá cả ở đây siêu hạt dẻ. Chỉ 15-20k một thứ. Quán có bánh xèo và bánh căn. Đã không bán nem lụi nữa. 

Chất lượng bột bánh ở đây ngon. Nhân nhiều vô kể. Ngon nhất là vị bò. Tôm chưa ngon lắm và mực thì bình thường. Nhưng so giá thì cũng khá bõ. Bánh không to lắm. 

Nhân viên dịch vụ bình thường. Bánh ra khá nhanh. Trà đá thơm",4
713,Quán bánh xèo tôm nhảy này mình thấy có rau sạch mà các quán bình dân khác không có mà ngồi ăn phòng lạnh nữa chứ. Giá cả bình dân từ 15k đến 25k thui mà nhìn quán sang chảnh lắm. Ai đi du lịch quy nhơn hay chưa ăn thì dùng thử quán này nhé.Có cả bánh căn nữa. Mình là mình kết quán này nhất á.,4
714,"Tuyệt cú mèo! Ngon, rẻ, lịch sự. Mình ra Quy Nhơn chơi và nghe giới thiệu quán này. Ưu điểm là bán cả ngày.",4
715,"Cuối đường diên hồng là một dãy quán bánh xèo nức tiếng quy nhơn. Ông hùng và gia vỹ đều như nhau, có điều bên ông hùng không gian rộng rãi  hơn, có phòng điều hòa nữa. Nhìn lịch sự và ít khói ám hơn hẳn. Cách làm bột, cách đúc bánh xèo gần giống cách làm từ bà năm mỹ cang nên rất ngon. Mặc dù giá cả khá cao, bánh xèo tôm nhảy là mười tám ngàn, bánh xèo mực cơm và bánh xèo thịt bò là hai mươi ngàn. Bánh xèo to, nhân nhiều, bánh giòn nhưng không quá khô cứng. Ngoài ra còn bán bánh căn nữa",4
716,"Món ăn ngon, chị chủ quán dễ thương tuy quán, giá cả hợp túi tiền, tuy quán ko có không gian trang trí đẹp nhưng tất cả mọi thứ khác đều ok, sẽ ghé lại nhiều lần nữa",4
717,"Bạn đang lăn tăn hôm nay mình sẽ ăn gì, giữa những muôn sự lựa chọn, để có thể thay đổi khẩu vị hằng ngày, khám phá được nhiều món ngon, hãy đến face quán, quán nằm tại 29 Nguyễn Nhạc, với không gian thoáng mát, sự phục vụ bao nhiệt tình , cởi mở, việc tự lựa chọ những món mình thích là điều rất hay ở quán, à bật mí thêm nhé , quán đang có những món mới cực hấp dẫn luôn, còn đồ uống thì khỏi bàn , rất ngoan và thú vị luôn . Nào còn chần chừ gì nữa hãy cùng hội bạn của mình đi ăn thôi",4
718,"Quán có không gian rộng rãi và thoáng mát mà không có trang trí gì nhiều, quán bán rất nhiều đồ ăn vặt ngon và rẻ, có cả điểm tâm nữa nhé... nên bạn có thể dùng điểm tâm ngay tại quán mà không phải đi chi xa, quán có rất nhiều món ngon và đồ uống cực kì đặc biệt mà ko có quán nào có được, giá cả hợp túi tiền các bạn học sinh sinh viên, nằm ở số 29 đường nguyễn nhạc là nơi tập trung các bạn sinh viên sinh sống ở đây nên cũng là 1 cái lợi cho quán... các bạn mau mau tới ủng hộ đặc biệt là chị chủ ở đây dễ thương cực luôn nha...",4
719,"Bó Hồng xưa rồi, Nay chỉ có Bó thịt thôi. Là bó thịt đó nhé. Mình có nhận đặt Bó thịt cho ngày lễ 20/10 sắp tới. Gía từ 100-150-200k. Có chịu nhận theo yêu cầu nhé. Các soái ca mau đặt để tặng lễ cho các chị e soái tỷ đi nè nhá. Hihi Hình của quán tự chụp cả nhà đừng COPY TKS.",4
720,Cám ơn quán tư vấn du lịch nhiệt tình ha. Cho c hình tụi e feedback. Chúc c làm ăn ngày càng đông khách. Còn dịp tụi e sẽ quay lại sẽ ăn thêm nhiều món,4
721,"Hôm trước mình và bạn cũng có ghé đến quán, nhưng thật sự thấy ko vừa ý. thứ nhất là hình ảnh quán PR rất nhiều món, nhưng khi đến thì m nhìn tủ lạnh có lèo tèo vài món, mà nhìn cũng ko đc tươi ngon( biết là đồ xiên que đông lạnh nhưng nhìn như để lâu rồi ấy), lúc đấy chỉ mới có 7h hơn nên cũng k thể gọi là hết đồ được, tủ lạnh thì nhìn ko đc sạch sẽ mặc dù xiên que có để từng khay riêng biệt nhưng lỡ vào quán và lúc đó cũng chỉ có 2 đứa nên thôi chọn đại để ăn, chỗ quán cũng khá khuất và ít người, mùi vị thì cũng như bao quán khác vì cũng là xiên que làm sẵn thôi.... nói chung ko ấn tượng như mình nghĩ.",2
722,"Tối nay mới đi về . Quán bán nhanh hết dễ sợ . Đi hồi 7 giờ tối mà tủ lạnh còn ít đồ lắm .
Ăn ở đây mê cực món thanh cua luôn có 5k mà thơm mùi cua cực , ăn vào toàn vị cua chứ không như mấy quán khác toàn bỏ bột . Xiên que rẻ . Nay quán có món trứng cút nướng cũng ngon , 10k một phần mà có vẻ bánh hơi nhỏ . Hôm nay đi 2 người ăn hết 68k mà no căng bụng luôn 👍 
Ủng hộ dài dài",3
723,"Ngày 16/6 vừa qua quán có cập nhập thêm món mới ""Trứng cút nướng"" với thành phần chính trứng cút, bò khô, mực khô, ruốt... đã hòa quyện với nhau mang đến cảm giác lạ miệng. 
Với những phản hồi tích cực quán mong muốn đem lại thêm những món ăn vặt ngon, hợp túi tìên của sinh viên, học sinh.
Rất mong được phục vụ các mem khi ghé tới quán.
😘Thương lắm, thương lắm",4
724,"Thấy tiệm này mở cũng khá lâu rồi mà bây giờ mới có dịp đến thử
Quán nhỏ nhỏ xinh xinh , không được deco gì nhiều cho lắm . Không gian mát mẻ
Chị chủ và nhân viên phục vụ nhiệt tình , hiếu khách và rất dễ chịu
Menu có đa dạng các loại đồ ăn vặt tha hồ cho khách lựa chọn
Các loại đồ ăn được bày trong tủ lạnh có kèm theo giá cho mỗi loại , nhìn rất sạch sẽ
Giá cả quá rẻ so với các quán khác
Đồ ăn khá ngon , hấp dẫn",4
725,"Ghé quán được mấy lần, mà lần nào cũng đi vụt qua.điạ chỉ khó tìm, được cái đồ ăn cất trong tủ lạnh ko trưng khơi khơi sạch sẽ, hợp vệ sinh. Món ăn cũng ok",4
726,"Chấm món thịt bọc trứng,chạo, cá viên singapo, cari, khoai tây... ui 48k ăn 2 đứa phình cả bụng. 
P/s Thêm nhiều món nữa đi quán, thêm nứơng nữa là nhất quán luôn. Góp ý chân thành",4
727,"Đi nhóm thích chơi trò chơi free tại quán, ghiền khoai tây quán này mà lâu thiệt, đặt tên khoai tây chờ đi nha quán. Các món còn lại thì nhanh. Đống đô quán dài dài",4
728,"ở quy nhơn kíêm quán khoai tây chiên thì nhiều,còn khoai tây lốc xoáy còn có phomai thì ko biết quán nào ngoài quán này, giá cả của sv học sinh,.lime mạnh nà",4
729,"Tuy trong hẻm nhưng bù lại giá cả dành cho học sinh, sinh viên, đảm bảo ngon, sạch rẻ",4
730,"đến đây ăn thường thì mình đi tránh ngày lễ , vì ngại đông , thường thì mình gọi gà hấp hành 2 vợ chồng thêm con nhỏ thì gà hấp hành vs cháo lòng gà thì đúng bài , chất lượng gà tốt nhất trong mấy quán gà mình ăn ,k thể so sánh vs gà nhà nhé các bạn , mình thích nhất ở đây có ghế ngồi cho bé ăn , đi ăn vs con mà cực nhất là chổ cho bé ngồi. nhân viên phục vụ rất nhanh nhẹn! còn không gian thì khá phù hợp vs nhiều lứa tuổi",4
731,"Mình lại quán này mấy lần rồi, thử cũng nhiều món quán này, nhưng thấy cánh gà chiên mắm là ngon nhứt, thịt gà dai, mà mắm ak, đậm đà, thấm tháp lắm, mà quán hơi đông chờ hơi lâu chút. ngoài ra thì tất cả đều ok",4
732,"Quán này thì theo mình là khá khó tìm vì thấy xe cứ chạy vòng vòng, quán có không gian rộng và mát kiểu sân vườn (có máy che), quán sạch sẽ.
Mình tới quán chỉ ăn món gà thôi, gà luộc, gà chiên nước mắm, miến náu với lòng gà và xôi chiên.
Gà thả vườn nên thịt chắc, mà mình thì không thích ăn gà nên thấy hơi ngán. Xôi chiên cảm thấy có dầu trong xôi nên ngán luôn :))
Nhân viên nhanh nhẹn.",4
733,"Nằm gần mộ Hàn Mạc Tử và ghềnh ráng. 
Quán Sáu cao nổi tiếng về các món gà,chim cút. Thực đơn quán ko đa dạng chủ yếu các con có cánh (gà, cút) nhưng cách chế biến đồ ăn ngon và lạ. Mùi vị thấy rất dễ ăn, có thể nói quán này khá đầu tư về không gian ngồi cho khách. Có 3 không gian để ngồi, ngồi nền chòi, bàn thấp và bàn cao. Kiểu gì cũng có luôn. Đồ ăn giá cũng ổn không quá đắt.
Quán luôn đông phục vụ nhiều lắm nhanh nhẹn nữa gọi món lên món cũng nhanh chứ không đợi quá lâu.",4
734,"Được dịp ra Quy Nhơn chơi, được gia đình bạn dẫn ra đây ăn, nghe nói là quán ngon và nổi tiếng lăms. Ra tới nơi cũng trễ đã qua giờ cơm trưa mà quán vẫn đông khách quá trời luôn. Quán có bàn ghế cao ngồi cũng thoải mái nè, ko gian lại rộng rãi, nhân viên cũng nhiều do quán đông khách quá mà, mà nv phục vụ lanh lẹ nhanh lắm, ra món cũng nhanh nữa. Nói chung phục vụ ở đây good
Ở đây chủ yếu là gà, gà ở đây đúng kiểu gà ta ăn thịt dai dai ngọt ngon, ko có bị bở như gà công nghiệp.
Chế biến cũng đậm đà vừa miệng, món gà luộc hơi bị ngon đó, vì ngọt thịt và dai dai đã lắm luôn. Miến nấu nấm cũng ngon nè, vị nước thanh. Gà sốt me, ko quá chua thấm tới miếng thịt chấm muối ăn chua chua cay cay đã.
Nói chung quán này ngon, thành thử nó đông khách là đúng :))",4
735,"Hôm về QN đc dẫn đi ăn ở quán này. Đến quán tầm 1h trưa mà vẫn đông khách quá trời. Không gian khá rộng, tuy không có máy lạnh nhưng không bị nóng quá. Nhân viên đông và cũng nhanh nhẹn
Cút ram me ngon nè, vị đậm đà ăn thích lắm. Con cút cũng nhỏ nhỏ chứ hông béo núc ních như cút ở sg
Gà nướng ướp thấm vị, ăn ngon quá trời, ăn kèm vs xôi chiên hai mặt cũng ngon nhưng hơi dầu
Gà hấp dai ngon, đúng kiểu gà ta thả vườn. Ăn thêm tô miến nấu vs lòng gà và nấm nữa là hết ý luôn nha.
Giá cũng okay chứ hông cao lắm",4
736,":v quán có đồ ăn rất ngon ,phục vụ ổn , mình thích nhất là bánh tráng mắm khai vị ở quán ,còn có đậu hủ non chiên nữa , gà thì khỏi phải chê rồi TT,cực ngon luôn đấy . Phog cách phục vụ quán ổn ,không gian thoáng , mình đi ăn vào 1 chiều mưa , ngồi ngắm cảnh , cạp đùi gà chiên mắm thì khỏi chê rồi :v. Thêm gà luộc chấm ớt chanh thì mãn nguyện vô cùng :v",4
737,"-Sau khi đi mộ Hàn Mặc Tử thì đi ăn ở đây
-Nổi tiếng với món gà chỉ, nhà mình gọi 1 con, làm 2 món gà nướng và gỏi gà, lòng gà nấu miến xào
-Cảm nhận thì gà nướng cũng ngon, gỏi gà và miến thì không :/
-Lúc ngồi chờ thì họ mang trứng cút ra, ăn đến đâu trả tiền tới đó 2k/quả
-Không gian rộng nhiều vị trí ngồi và nhiều ruồi :/
-Nhân viên đang ăn cứ ngồi nhìn :/
-Ăn đông mới đáng đồng tiền",3
738,"Mình quay lại quán lần 2 vì ấn tượng lần 1 rất tốt về đồ ăn ở đây. Không gian quán đầu tư rộng rãi lắm chắc cũng phải 500-700m vuông ấy, rộng cực. Quán có 3 khu ngồi: khu bàn cao ghế nhựa cao,bàn thấp, và khu nhà chòi dựng xi-măng. Thể loại gì cũng đầu tư cả, hô hô. 
Nhân viên ở đây khá nhiều, phục vụ nhanh gọn. Mình đến các thời điểm cũng tương đối khách vào những giờ ăn, nhưng mà đồ ăn mình gọi được mang ra khá nhanh ,ko phải chờ lâu. Thật là toẹt vời ông mặt trời khi mà đói mờ mắt lại k phải chờ đợi mỏi mòn
Các món ăn về gà phải gọi theo con, ko đc gọi lẻ, nhưng gọi 1 con và yêu cầu chế biến 2 món thì đc, vsf lòng gà chế biến 1 món khác như xào miến,mì,cháo, xào nghệ,xào xả,v.v....
Nước chấm ở đây ngon và đa dạng mùi vị, chấm thứ gì hợp vị thì chấm thoả thích nhé, hé hé.",4
739,"Quán Sáu cao nổi tiếng về các món gà,chim cút. Thực đơn quán ko đa dạng nhưng cách chế biến đồ ăn ngon và lạ. Mùi vị thấy rất dễ ăn, có thể nói quán này khá đầu tư về không gian ngồi cho khách. Có 3 không gian để ngồi, ngồi nền chòi, bàn thấp và bàn cao. Kiểu gì cũng có luôn. Đồ ăn giá cũng ổn không quá đắt.",4
740,"Quán nằm gần du lịch Ghềnh Ráng, quán khá nổi tiếng với nhiều món ăn đặc sản rừng... mình rất thích ăn ở đây vì đồ ăn ngon và rẻ, hợp khẩu vị của khách từ người lớn đến trẻ em... mình thích ăn những món ở đây như là chim cút, lẫu sứa, sôi chiên giòn, gà hấp hành, gà chiên mắm... không gian quán rất rỗng rãi và thoáng mát, giá cả tương đối rẻ và menu rất phong phú... hiện tại quán có 2 chi nhánh và chi nhánh thứ 2 nằm ở sông Hà Thanh... thật không uổn phí nếu chọn 1 nơi có thể tổ chức sinh nhật hoặc tụ hợp gia đình bạn bè và người thân...",3
741,"Đã đến Quy Nhơn thì nên đi án gà Sáu Cao nhé. Gà ngon, thịt zai ngọt, đầy ú ụ cả nhà mình ăn ná thở mà hết có 370k. Không gian thì khá là rộng rãi thoải mái. Rất ưng chỗ này luôn, ăn xong đi bộ ra dạo thăm mộ Hàn Mặc Tử, đúng là tao cmn nhã luôn.",4
742,"Chuyên các món từ gà, chim cút và hải sản. Gà chiên mắm, cút ram cực kì thấm gia vị. Cháo vừa ăn, nấm ngon :)",4
743,"Bữa nay thèm ăn gà nên chạy đi kiếm quán gà, tình cờ thì thấy quán này. Quán không gian rộng, khá thoáng mát. Nhân viên phục vụ thì thân thiện vui vẻ nhiệt tình, mặc dù quán rất đông khách luôn nhưng nhân viên phục vụ vẫn rất nhanh nhẹn. Có điều chỗ này có 2 cái wifi mà không có cái nào bắt được hết trơn. Đồ ăn ở đây thì ngon. Mình thích nhất là gà nướng, gà được ướp rất thơm và mềm. Ngoài ra xôi như hình dưới cũng ngon lắm đó, thơm và ăn lạ miệng nữa. Lẩu gà lá giang thì không có gì đặc biệt, thịt gà không được mềm! Giá cả ở đây cũng bình dân. Nói chung là sẽ quay lại!",3
744,"Quán Sáu Cao giờ có 2 địa điểm, một chỗ sân vườn này thì ở Ghềnh Ráng, một cái mới mở kiểu nhà hàng sang chảnh. Nhưng quán ở đây thì ngon và rẻ hơn, kiểu quán bình dân, sạch sẽ. Menu chuyên về các món chế biến từ gà chỉ. Giờ mở cửa tầm từ mười giờ sáng tới chín giờ tối. Giá trung bình: 80 nghìn- 100 nghìn/ người là no căng bụng. Các món gà chế biến ở đây rất tuyệt vời. Gà kho, gà xé trộn, gà luộc, xôi gà, lẩu gà .. Ngoài ra còn có xôi chim cũng ngon không kém.",4
745,"Sau khi đi tham quan Ghềnh Ráng, bãi tắm Hoàng Hậu thì cả đoàn mình dừng chân tại quán Sau Cao. Quán rất rộng và đông khách, đúng đậm chất là quán nhậu. Đến đây đoàn mình ăn chuyên gà: miến xào, gà gấp, gà chiên mắm, xôi gà chiên, cháo gà. Món nào ở đây cũng đáng giá, ngon tuyệt vời. Gà chiên mắm, tẩm ướp vừa vặn ăn ngon tuyệt. Tiếp đến là món xôi chiên, xôi dẻo thơm ngon, cháo thơm đậm đà. Món miến xào cũng ngon, sợi miến dai không bị nát, xào với lòng mề gà và hành củ. Có đĩa nước chấm cực ngon mà nghe bạn nhân viên nói là nước chấm là xay từ vỏ chanh với gia vị và đường, nước chấm sánh thơm mùi vỏ chanh, ngọt ngọt ăn đưa đẩy lắm. Nhân viên nhanh nhẹn nhưng có 1 bạn nữ phục vụ mà mặt cứ cau có (do cãi nhau với bạn nam phục vụ về việc bê nồi cháo ra bàn không lót đáy nồi)",4
746,"Vừa rồi cả team ghé vào ăn thử. Nhìn chung món ăn khá oki, hợp khẩu vị. Không gian tương đối rộng, thoải mái. menu đa dạng cho  các bạn chọn lựa. Đặt biệt món gà khá ngon nha. Nhân viên thân thiện. có cơ hội mình sẽ ủng hộ tiếp",4
747,"Từ xa tới, được giới thiệu quán này, quán rộng, phục vụ nhanh( do tới ko phải giờ trưa).
quán đag xây lại nên hơi lộn xộn. 
Đồ ăn ngon, nóng, giá cả phù hợp.
Sau này sẽ ghé lại",4
748,"Quán ăn gia đình sân vườn Sáu Cao làm món lẩu nấm rơm ăn rất ngon, nước lẩu ngọt đi cả nhà 3 người chỉ cần 2 món là ăn no căng luôn. 
Lâu lâu đi quán mà ăn cơm cháy cũng thấy ngon 1 cách sang trọng :v.
Không gian quán mát mẻ, sáng tự nhiên làm cảm giác tăng khẩu vị.",4
749,"Công ty mình có sinh nhật là lại chọn nơi này, đồ ăn ngon,đậm đà,phục vụ nhanh...good",4
750,"Một nơi khá gọn gàng và đẹp. Nhìn từ bên ngoài, nhà hàng trông rất ấn tượng . Lý do tôi thích nhà hàng này là vì thức ăn và nhân viên của nó. Các nhân viên rất hữu ích và thân thiện, vì vậy khách hàng thường có khoảng thời gian dễ chịu ở nhà hàng này. Thức ăn rất ngon. Nói chung dịch vụ ở đây là tốt. Bạn bè của tôi và tôi thường đến đó khi chúng tôi muốn đi ăn.",5
751,"Món ăn ở đây ngon, hương vị đậm đà
Phục vụ rất nhanh, chu đáo, vui vẻ.
Không gian nhà hàng tạo cảm giác ấm cúng, gần gũi, rộng rãi, mát mẻ. Thực đơn gồm những món ăn bình dị, mang hương vị gia đình.",5
752,"Mình vừa đặt một con gà thả vườn ở nhà hàng Mộc Viên, nửa con nướng, nửa con hấp cùng với bộ lòng xào mướp. Từ lúc mình đặt thì khoảng 1 tiếng sau thì đã xong, lúc mình mang về gà vẫn còn nóng. Cả nhà ăn xong ai cũng nói gà khá ngon, ăn vừa miệng. Đặc biệt, mình rất thích phần đồ ăn kèm rất là nhiều như dưa chua, dưa chuột, cà chua và rất nhiều loại nước chấm khác nhau (tuỳ theo sở thích mỗi người). So với mặt bằng chung tại Tp.Quy Nhơn thì 1 con gà/195k cũng không quá đắt, cũng không rẻ quá, tóm lại là giá cả phải chăng, đồ ăn ngon, thế thôi!",4
753,"Nhà hàng Mộc Viên là một nhà hàng đủ tiêu chuẩn phục vụ khách du lịch với không gian rộng rãi thoáng mát, đồ ăn được nêm nếm theo yêu cầu, phục vụ tận tình. Quý khách đi theo nhóm nhỏ hoặc gia đình, nhà hàng vẫn có không gian riêng tư. Nếu có dịp đến Quy Nhơn, nên ghé Mộc Viên để cảm nhận ẩm thực miền Trung nói chung và ẩm thực Bình Định nói riêng",5
754,"Ấn tượng với không gian ở đây, không gian nhà gỗ nhưng rất sang trọng, ấm cúng. Có nhiều góc chụp để checkin sống ảo. Giá cả phù hợp, cà phê rẻ chỉ từ 9.000 đến 10.000/ly à, ngoài ra còn những loại nước ép, trà lipton.. Tuy nhiên, menu món nước ít đa dạng như các quán cfe khác. 
Ở đây có phục vụ cơm trưa, tối nữa, những món ăn dân dã như cơm niêu, cá kho, canh riêu..rất thích hợp cho những bữa tiệc công ty, gia đình, các đoàn tour khi du lịch tới Quy Nhơn.
Mình cực ấn tượng với món gà quay kèm xôi lên mẹc ở đây, ngon đậm đà. Giá cũng rẻ nữa, đi nhóm 4 5 người gọi 1 gà quay và thêm ít món nữa, ít lon bia mà chưa tới 500k. Nhìn bill mà thấy ngạc nhiên gà 195.000/con, tụi mình còn tưởng nhà hàng tính nhầm nữa cơ :)). Nói chung là hài lòng 👍👍",5
755,"Quá hấp dẫn mọi người, combo 28.000 /tô bún riêu ngon bá cháy và ly cafe nguyên chất đậm vị. Chiều chiều cả nhà kéo đi ăn gà ngon hết sẩy con bà bẩy, 195000/ con gà ta thả vườn, 4 người ăn. Ở nhà bận việc thì mình gọi nhà hàng ship mọi người.",5
756,"Không gian ấm cúng độc đáo.
Món ăn đậm đà, phong phú, đa dạng.
Sẻ ủng hộ lâu dài",4
757,"Quá đã 195.000đ/ con gà. rẽ quá. cùng với bia Quy Nhơn. Còn Gì nữa mà chần chừ.
Gà ngon và chất lượng.",5
758,"Gia đình mình vào ăn tại đây mà phong cách phục vụ rất kém, ngồi chờ 20p chưa có đồ ăn trong khi người tới sau lại có trước. Và đồ ăn thì 1 phần 2 con cá mà chỉ có 1 con, ban đầu ko biết ăn xong mới phát hiện. Thật thất vọng.",2
759,"Được anh taxi chở qua chứ cũng k biết quán này từ trước,lúc mới đến thì lo là đắt lắm vì nhà hàng kiểu sang trọng,ai ngờ 6 người ăn no nên chưa hết 600k 
Ăn cá bống kho,ốc bưu om chuối đậu,heo tộc da giòn,cơm rau rừng",4
760,"Lần đầu ghé nơi đây bằng một cơn mưa nhè nhẹ. Tấp vào nhanh chóng tháo bỏ bộ đồ mưa và nhảy vào mâm cơm thôi. Mâm cơm quá đã hoành tráng, nào là cơm niêu, gà nướng, lẩu cá lóc,... đồ ăn rất ngon ăn no hết cỡ luôn. Nhân viên khá là chu đáo, dễ thương nữa. Sẽ quay lại nếu có dịp đến lại nơi này",4
761,"Mình vừa đến nhà hàng này cùng gia đình vì đã xem trên foody và thấy review cũng khá ổn. 
-Điều đầu tiên mình cảm nhận được là không gian quán rất rộng, chủ yếu là từ gỗ nhưng vì để quá nhiều bàn ghế và cách bài trí nên nhìn rất xấu, và còn khá nóng nhưng mình cũng không quan tâm lắm vì chủ yếu là món ăn và giá cả
-Mình order cá dìa chiên mắm xoài, sườn nướng ngũ vị, rau muống xào, canh chua. Nhưng nói thật so với mặt bằng chung thì là quá đắt ở Quy Nhơn
-Gia đình mình chờ 40 phút mà vẫn chưa có gì bưng ra trong khi lúc mình vào chỉ có 1 mình gia đình mình, hoàn toàn không có khách khác
-Thái độ của nhân viên order, nhân viên phục vụ, đầu bếp trưởng và thậm chí là quản lý cũng cực kì vô trách nhiệm và thiéu văn hoá. Lúc mẹ mình vào hỏi tại sao vẫn chưa lên món thì bếp trưởng liền lớn tiếng với mẹ mình và xua tay kêu mẹ mình đi lên chỗ khác. Quản lý cũng không xin lỗi. Gia đình mình quyết định không ăn nữa và tính tiền ra về thì nhân viên tính tiền ra quăng bill xuống bàn. Giá của 1 con cá dìa là 391,000đ )) 
Mình sẽ không bao giờ tới quán này ăn nữa và cả những người quen của mình cũng thế. Các bạn nên suy nghĩ trước khi đến ăn kẻo lại rước bực mình vào người. Và mình nghĩ chủ nhà hàng nên chấn chỉnh lại cách làm việc và thái độ của quản lý, dau bếp và nhân viên không thể nào có chuyện nhân viên ngồi cùng chỗ rồi ăn cơm trước mặt khách như vậy được. Thân!",1
762,"từ Sài Gòn bay về Quy Nhơn chơi, được bạn bè dẫn đi quán này, view khá ổn, đồ ăn nhiều nhưng giá cực phải chăng ( so với sài gòn ) khoảng 1/2 thôi, đồ ăn bưng lên cũng nhanh, chất lượng khỏi phải bàn
có điều nhân viên hơi lớ ngớ khoảng phục vụ nước, mình phải gọi 3 lần",4
763,"Quán ăn ngon, không gian thoáng đãng ạ.
Nói chung để ăn cơm gia đình thì đây là lựa chọn k tệ chút nào kaka.",4
764,"Lâu lâu về Quy Nhơn chơi, được gia đình rủ rê tới quán này ăn. Cảm nhận đầu tiên của mình là không gian quán rất ấm cúng, lịch sự, thoải mái. Món ăn nêm nếm rất vừa miệng, chất lượng đồ ăn tươi ngon, nhân viên phục vụ dễ thương tận tình. Giá cả thì hợp lý vô cùng, tiếc là lúc đó chưa là thành viên của foody, không thôi sẽ chụp hình và sẽ có review chi tiết hơn cho các bạn.",4
765,"Trưa ngày đầu tiên đến Quy Nhơn đoàn mình được đưa đến nhà hàng này dùng cơm tru79a.
Mới đọc qua tên nhà hàng cũng đã mường tượng đượcnhà hàng xây cất bằng gỗ rồi, không gian rộng rãi mát mẻ.
Đoàn mình 12 người mà nhân viên dọn cái bàn chút éc (chừng 1m vuông), biểu ăn sao k biết, chắc 1 người ăn 2 người nhịn vì k gắp được.
Có chú quạo quá la lên, mà có nv nữ nói ngồi được mà, nhưng k ai chịu nên kéo thêm 1 bàn vô, vậy mà còn chưa được thoải mái cho lắm nữa kìa.
Thực đơn món ăn bình dị thôi nhưng với mình thấy rất ngon, nêm nếm k khác j vị ở SG (trong chuyến đi tour thì mình thấy hài lòng nhất so với những chỗ khác).",4
766,"Tụi mình thường tụ tập tới các quán trà sữa để thư giãn. Không chỉ để uống nước mà còn để chơi, học bài, làm việc nhóm . Quán cũng khá là ít khách, được chia làm 2 gian. 1 bên là ghế ngồi, còn 1 bên là ngồi trên sàn. Những lúc mình đi 1 mình thì mình ngồi ghế, còn có bạn bè thì mình ngồi trên sàn. View khá là đẹp, chủ quán lại thoải mái. Tụi mình chơi từ 9h tới 14h . Các chỉ nhân viên cũng rất vui vẻ . Thức uống cũng rất ngon .",4
767,"Cũng khá lâu không ghé lại cái view hường này <3, nay quán có 3 không gian lận, nên chổ ngồi thoải mái không chật chội như xưa nữa. Quán cũng có 1 chút thay đổi sơ sơ về không gian, về giá cả thì vẫn bình dân v nhé. Về món thì có khá nhiều món mới từ cafe đến các món nước cả trà sữa nữa. à nay quán theo kiểu mình vào oder nước tại quầy luôn nhé, thanh toán luôn rồi vào bàn sẽ có nhân viên mang tới, mình thấy cũng khá là hay, quán nay khá rộng nên thấy khách hơi ít đi thì phải.",4
768,"Mình đi quay về nên tranh thủ tìm 1 quán cafe hay trà sữa nào để giải toả stress của công việc. Đi dao trên đường ngô mây vô tình gặp quán trà sữa nhỏ nhắn vs tông màu cực dễ thương lun ‘hường’! View quán vs chất màu zể thương cho những bạn thích chụp hình nhé. Quán vừa mới làm lại view thêm lung linh nữa nhé, về thức uống thì quán khá đa dạng nhé trong tầm giá 15-25k rất phù hợp vs các bạn sinh viên học sinh 😊😊. Bật mí món trà sữa ngon lắm nhé ☺️☺️! Lần sau sẽ quay lại quán nhé <3",4
