,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
618,"Quán dựng trên biển và đông khách, nhân viên nhiệt tình. Mình 20h30 mới đến gọi nhiều món ko thấy còn, sứa nước kèo ngon, gọi lẩu hải sản thì nhân viên bưng xoong ra hải sản đã trút sẵn vào, không bày ra đĩa như những chỗ khác mà lẩu cho cá thu vào cực tanh. Menu không đề giá, giá cả khá cao so với mặt bằng chung ở quy nhơn.",0,0,0,3,0,0
619,"Ở đây 4 ngày 3 đêm, phòng đôi, hướng vườn, bên hông nhìn ra được 1 góc biển. 
Không biết các khu phòng khác thế nào chứ mình ở tầng 3 khu C mà mỗi lần đi thang máy lên cửa thang máy mở ra đóng vào hết hồn, như một đống sắt vụn ấy.
Phòng mình ở cũng tạm được, sạch sẽ, đầy đủ các tiện nghi cần thiết. Tuy nhiên vì ở gần vườn nên lúc nào ra ban công hóng gió ko để ý đóng cửa thì y như rằng muỗi lại vo ve cả đêm , 
Mình ăn sáng buffet 2 bữa ở đây thì bữa đầu gặp ngay cái bánh mì mốc, bữa thứ 2 thì các món y xì z, nói chung không có gì đặc sắc.
Không gian cũng rộng nhưng mà không được thoáng lắm, còn ít dịch vụ, không có phòng tập và phòng ốc thì cũng cũ rồi.
Bãi tắm của resort gần ống thoát nước thì phải nên mé bên phải hơi mùi. Bãi cát rộng nhưng không có ghế hay mái che để ngồi gì cả.",0,1,0,2,0,0
620,"Jollibee - mình đến đây ở đây chỉ vào những dịp có khuyến mãi . Vì không gian ở đây rộng nhưng bố trí bàn ghế chật hẹp , nóng nực , khó chịu . Nhân viên phục vụ chậm chạp . Joli không như những quán gà rán khác , mỗi lần lấy tương là phải đi xin nhân viên khổ sở và rất lâu - tương không ngon , mùi hăng khó ngửi . Dụng cụ dao , nỉa rất ít . Khi đi lấy thì mới vừa rửa xong , còn ướt và có mùi nước rửa chén . Gà quá nhiều thịt , bên trong còn dầu khá ngán . Khoai tây chiên bào sợi nhỏ nên mau bị mềm . Nước coca đi kèm ít . Cơm khô , rời rạc , không thơm . Joli được mỗi cái kem ngon hơn KFC và Lotte , kem có mùi sữa , thơm , béo . Giá cả ở đây đắt hơn Lotte . Nhưng thu hút được nhiều em nhỏ vì ở đây có chú ong vui nhộn , đến ăn và chụp hình rất dễ thương . Sẽ đến quán với những dịp khuyến mãi ❤️",0,0,4,3,0,0
621,"Mình đi du lịch rất nhiều vùng miền ở VN, cảnh vật và con người là 2 yếu tố quan trọng để khách du lịch ấn tượng và nhớ mãi về mảnh đất nơi họ đi qua. Nhà hàng này làm mình có ấn tượng không tốt, cách làm việc không thể chấp nhận nổi. Mình đặt bàn đặt chỗ theo thực đơn cho đoàn 7 mâm các kiểu từ buổi tối hôm trước, sáng 9h alo gọi điện để kiểm tra lại ( vì biết bây giờ QN đông khách có thể có trục trặc) nhà hàng báo em không nhận đoàn chị nữa. Quá choáng!!",0,0,1,0,0,0
622,"Các món ăn đều rất chất lượng. Thịt tẩm ướp cực ngon, đậm đà, chấm cùng sốt tương gì đó ngon và rất hợp. Tôm ướp ngon nhưng hơi cay quá, bớt cay chút sẽ dễ ăn hơn. Sò nướng mỡ hành thì ngon dã man. Đậu bắp nướng ăn kèm các món đạm trên cũng rất tuyệt.
Khoai chiên giòn, đầy đặn. Mì xào nhiều mò nhiều thịt và rau, thịt hơi dai. Cơm chiên dương châu ngon, nêm nếm vừa miệng.
Lẩu cá ăn cũng vừa miệng",0,0,0,5,0,0
623,"Khu resort này gần xịt khu dã ngoại Trung Lương luôn. Nói chung là vô cùng sang chảnh đẳng cấp. Tiền nào của nấy, phòng ở siêu đẹp, đồ ăn thì khỏi bàn. Đẹp mắt mà ngon nữa, ăn cứ phải nhỏ nhẹ thỏ thẻ cho hợp với cái không khí hic hic. Nghe bảo noel này có tổ chức party hoành tráng lắm. Muốn đi thì nên book trước từ bây giờ k là cháy phòng",0,5,0,4,0,0
624,"Quán gần biển nên view khá ổn, k gian quán cũng thoáng mát.
Theo mình thấy đồ ăn ở đây ngon mà giá cũng tương đối rẻ,đặc biệt hải sản rất tươi. Món mình kết nhất là tàu hũ non được chế biến nhiều kiểu,mà theo lời cô chủ giới thiệu là quán tự làm luôn.
Nói chung nếu đi du lịch ở quy nhơn thì nên ghé qua ăn thử.
Cô chủ quán cũng vui vẻ,nhiệt tình,cũng k lo bị chặt chém vì giá có niêm yết rõ ràng chỉ vài món giá tính theo thời điểm thì các bạn nên hỏi qua thôi",0,0,4,0,0,0
625,"Đợt mình đi Kỳ Co chơi, đến trưa thì đoàn ghé vào nhà hàng này dùng cơm. Quán này cũng nằm gần thắng cảnh Eo Gió nổi tiếng. Bên trong nhà hàng tương đối mát mẻ so với cái nắng gắt ở ngoài. Không gian quán trang trí như kiểu đám cưới ở dưới quê mình ^^. Từ lúc đi Quy Nhơn tới giờ thì hầu như quán nào cũng lên món ăn loạn xạ. Nhân viên thì hơi chậm, chắc do đông khách quá. Đồ ăn ở đây hạp khẩu vị mình, cháo hàu và canh rong biển là 2 món cháy hàng nha! Điểm thú vị là nhà hàng có xe điện đưa rước khá thú vị ^^",0,0,4,0,0,0
626,"Tọa lạc ngay trung tâm tp Quy Nhơn.
Một không gian ở dễ thương, được chăm chút kĩ càng. 
Có cho thuê xe máy , lều camping, vv..
Chủ nhà thì hòa đồng , thân thiện và đặc biệt là anh chủ nhà cực kì yêu nhiếp ảnh :) 
Giá phòng thì cực kì hợp lí :)) ahihi
Trên sân thượng còn có 2 cái lều camping cho thanh niên nào thích cảm giác lãng mạn kèm hoang sơ :v :v 
Nói chung là highly recommended.",0,5,0,0,0,0
627,"Bò mềm ngon, không gian thoáng sạch sẽ.... Mình sẽ quay lại đây thêm nhiều lần nữa",0,0,4,4,0,0
628,"Biển xanh trong veo vào dịp từ tháng 4 đến hết mùa hè, nên các bạn nên đi vào dịp này là đẹp nhất, nhớ xem dự báo thời tiết trước nhé vì đảo còn rất hoang sơ, vừa rồi minh đi biển động nên xảy ra vài việc không hay, nhưng sẽ la kỷ niệm không bao giờ quên. Khuyên các bạn đến đây nên thuê khách sạn ở Quy Nhơn vì ở đây còn hoang sơ nen KS nhỏ và Motel thôi. Dịch vụ ra biển các bạn có thể đặt tàu hoặc cano để chở ra đảo, nên mang theo đồ ăn để ăn uống hoặc đặt tại tour người ta sẽ chuẩn bị sẵn cho mình luôn. Sau khi chơi đã ở đao các bạn sẽ được dẫn qua khu ngắm san hô, cứ hơi mải mê chán rồi sẽ có người đưa các bạn về lại, vì trên đảo vẫn chưa có nước ngọt nên nếu tắm biển xong ở đảo cac bạn có thể dội sơ nước ngọt với giá 5k/ng rồi quay về đất liền tắm lai :D.
Những trip như thế này thì đi càng đông càng vui nhé.
Thanks
Pi💙",5,0,0,0,0,0
629,"Tháp đôi- một tháp lớn và một tháp nhỏ mag phong cách nghệ thuật Khmer
Một công trình kiến trúc nghệ thuật độc đáo được xây dựng bằng đá, xếp tầng. Đã đến Quy Nhơn nhớ ghé xem kiến trúc tháp này nha, giá vé rẻ lắm nè, sẵn nghe lịch sử hình thành của cái tháp này luôn nha.
Đến đây, được thưởng thức nhiều tiết mục đặc sắc của người Chăm, bên trong tháp có cối đá xay bột gạo thời xưa, 3 mặt cả tháp có cửa nhưng đều xây kin hết.
Một nét văn hóa của ngươi Chăm, với hình tượng chim thần Ga-ru-đa, cách thành phố khoảng 3 km.
Nhớ đến thăm nha.",4,0,0,0,0,0
630,"Ấn tượng nhất là nhân viên phục vụ dễ thương và nhiệt tình. 
Nước uống ở đây cũng khá ngon
Có phòng tắm riêng miễn phí nếu mà mình xuống tắm biển và ngồi đây uống nước.
Ở đây vắng không đông đúc nên thoải mái lắm, kiểu riêng tư. Có dịch vụ thuê phòng để ở tại đây luôn kiểu giường tầng. 17$/ng/giường,sẽ ở chung với nhiều ng khác. Nếu muốn riêng tư thì thuê phòng riêng 47$/2ng/phòng. Còn đi theo kiểu gia đình thì tính phụ thu thêm",0,4,0,0,0,0
631,Mình ở flc hotel nhưng muốn thử salsa ... bên mày giá ngang bên terrace hoặc đồ ăn gọi ở phòng ... tầm 80 k 1 tô phở ... món khai vị tầm 70 k món chính 110-500 k các món bt thì rẻ món bò mỹ hoặc cá hồi sẽ mắc ... canh tầm 70 k cơm trắng 20 k ... 2 ng chúng tớ ăn hết tầm 3-400 k no nê và ngon ... món ăn đều vị hơn terrace bay của flc hotel ( salsa la nhà hàng thuộc chuỗi villas flc),0,0,0,5,0,0
632,"Hôm đi du lịch Quy Nhơn nhờ tìm tòi trên Foody Quy Nhơn này mà biết được homestay này giá cũng ok mà không gian thì đẹp tuyệt vời luôn. Mình ko thích ở khách sạn lắm vì không gian ko thoáng cho lắm nên tìm mãi mới được cái homestay nì. Vì thấy ở quy nhơn dạng homestay này cũng chưa nhiều nữa may mắn sao trên foody quy nhơn thấy có thế là ghi lại địa chỉ mà đến đây liền. Giá phòng thi dao động từ 270-400 tùy loại phòng mà bạn chọn nữa. Không gian đẹp, thoáng mát, sạch sẽ nữa, đặc biệt chủ rất thân thiện luôn hehe, Có luôn cả dịch vụ tư vấn nên đi đâu ăn gì ở Quy Nhơn nữa đó nha",0,4,0,0,0,0
633,Món ăn ngon hấp dẫn thu hút người ăn. Không gian quán nhã nhặn phù hợp với mọi lứa tuổi có khu vui chơi dành cho trẻ em. Ủng hộ Phạm Gia dài dài,0,0,4,4,0,0
634,"Món ăn vừa dở vừa mắc. Gia đình mình 3 người, 2 lớn 1 nhỏ, gọi món gì cũng ko xong vì họ ko muốn tiếp đoàn ít khách. Món ăn thì nêm muối, chẳng có vị gì đặc trưng. Món gà kho gừng như hình chỉ có vài miếng mà đến 115k, món canh rau tập tàng nấu tôm thì chắc được 1 con tôm đập dập ra 95k í trời! Đĩa dưa giá nhìn xấu chẳng dám động đũa. Bán đã mắc và dở mà đến nỗi cơm cũng tính thêm.
Không bao giờ quay lại đâu!",0,0,0,1,0,0
635,"Đảo này cách thành phố tầm 45ph đi tàu/ cano , đợt mình đi trời nắng , bầu trời xanh mà nước cũng xanh , trong vắt á , đến được đảo là thấy thả mãn , cây xanh , nước trong , mà bà con ở đây cũng thân thiện nữa , đồ biển mình ăn tươi ngon , đợt team mình đi , ở lại nhà dân ngủ 1 đêm , bánh tráng trộn trên đảo bán 5k 1 bịch , mà bịch to chà bá lửa , 2 cái trứng cút với bò khô dày túi luôn , ăn dồ biển cũng rẻ nữa , có cái nắng quá , mà trúng đợt cúp điện nên mấy đứa mình như muốn chảy mỡ luôn. trên đảo có ngọn hải đăng , sáng sớm chịu khó leo núi ngắm hải đăng là có nguyên an bum ảnh đăng cả tuần heng
nếu có cơ hội sẽ quay lai",4,0,0,0,0,0
636,"Nhà hàng nấu ăn ngon.
Các món ăn rất tuyệt vời với giá cả hợp lý .
Món chả ram tôm đất thật ngọt với tôm tươi được cuốn với lá cải chấm nước tương thật không đâu bằng. 
 Món da cá chiên giòn Tam Quan với 1 dĩa rau trộn thật ấn tượng.
 Đặc biệt là món mắt cá ngừ đại dương rất ngon; mắt cá chưng quyện với hương vị thuốc bắc tạo ra món mắt cá thơm ngon không có vị tanh ăn kèm với lá tía tô thật tuyệt.
Cuối cùng chúng tôi thưởng thức món lẫu Cua Nấm. Lẫu cua nấm thì quá tuyệt với 2 con cua gạch và nước lẫu riêu cua cùng với rau nấm tạo nên hương vị thật khó quên.",0,0,0,5,0,0
637,"Đây là quán tổng hợp các loại bánh đặc sản Quy Nhơn, thường dành cho khách du lịch là chính. Không gian cũng thoáng mát, decor theo kiểu thiên nhiên cổ cổ. Tường gạch với màu xanh của cây lá ở đây thật thích mắt. Ngồi trong gian nhà gỗ cùng thích nữa.
- Quán có đu đủ các loại bánh, tuy nhiên theo dân bản xứ thì đây không phải quán ngon nhất. Tất nhiên mình cũng không quá đòi hòi cho 1 quán địa điểm không gian và giá cả ok, nhất là lại dành cho dân du lịch nữa chứ.
- Các loại bánh cũng khá ngon, mình gọi mỗi thứ 1 loại mà ăn è ra vì đi ít người. Bánh xèo nên ăn nhanh không vỏ bánh bị cứng nhé. Bánh nậm mình không thích lắm,mỏng deoo luôn ý. Bánh bèo ngon nhưng dầy hơn mình tưởng tượng.
- Đồ giá cao hơn so với mặt bằng chung, nhưng là rẻ so với dân du lịch từ Hà Nội vào như mình.",0,0,4,4,0,0
638,"Quán ngon! Nhất là món cơm gà chiên... Gà ta hẳn hoi và dai ngon, hương vị đậm đà. Cơm làm từ nước gà nên ăn rất là và ngon nhé!!! giá cả lại ko quá mắc, tầm 80k thôi nhưng mà ngon. Các món khác như mắm, rau, gà kho. . Cũng khá là ok",0,0,4,0,0,0
639,"Mình mới tới Quy Nhơn lần đầu, được anh hướng dẫn viên giới thiệu quán cafe này. Quán nằm đối diện quảng trường, bên bờ biển, không gian rất rộng với 2 không gian riêng biệt, ngoài trời và phòng máy lạnh, mình đi buổi tối nên ngồi ngoài trời, mát lạnh luôn.
Buổi tối đèn lung linh nhìn không gian lãng mạng, tối chủ nhật nên có hát aucostic nữa.
Nhân viên quán khá nhanh nhẹn và thân thiện.
Mình uống sữa chua việt quốc, 45k, giá khá hợp lí, vị vừa miệng.",4,0,0,3,0,0
640,"Quy Nhơn mới xuất hiện thêm homastay nì nữa nè, phòng 2 người 2 người là 300k còn, phòng tập thể thì chỉ có 100k thôi nhé! Mà đi du lịch chủ yếu là đi ở ngoài tối chỉ về ngủ một tẹo thôi nên 100k là đủ để đáp ứng nhu cầu mọi người đầy đủ luôn. Phòng ốc sạch sẽ đẹp đẽ, rất thích hợp để sống ảo luôn. Đặc biệt có cái boot điện thoại thần kì của doremon ở ngay trước cửa nữa nề )) muốn yêu cầu gì cứ vô đó alo nha mấy chế )))) túm cái quần lại là bây giờ đã có nơi trú ngụ rất rất thích mối khi đến Quy Nhơn, cam ơn Foody rất nhiều vì đã tư vấn tận tình cho mình hihihi",0,4,0,0,0,0
641,"Quán này cũng khá nổi ở kuh vực gần sông hà thanh. Menu đa dạng, chuyên về các loại hải sản tươi sống, ngoài ra còn có một số món ăn chơi khác. Giá cả hơi cao so với mặt bằng chung nhưng được cái đồ ăn ngon, chế biến hợp vệ sinh. Mình thích nhất khoản tự chọn hải sản còn sống trong hồ, hay trong bể, sau đó đưa bếp chế biến. Bữa mình ăn có món xìa hấp sả, cua luộc,lẩu hải sản. Đặc biệt ở đây có mấy món đặc sản là bào ngư, mực trứng và cua huỳnh đế. Ăn cực kì ngon luôn",0,0,0,5,0,0
642,"Sau 2 ngày ăn hải sản ở Quy Nhơn, mình quyết định đổi khẩu vị khác xem sao thì được người local recommend về quán Bò Tăng Gô này. Sau khi thưởng thức thì quán này ngon, không gian quán đẹp và thoáng. Sẽ quay lại quán nếu có dịp",0,0,4,0,0,0
643,"Lần đầu đặt chân đến quán, điều làm mình ấn tượng nhất & khác biệt so với các quán lân cận là tiêu chí sạch sẽ( cái này là mình rất chú trọng), thứ 2 vừa đặt chân đến là đã có nhân viên rất dễ thương tận tình phục vụ, khi mình mở menu xem càng ấn tượng, không nghĩ tại nơi tỉnh lẻ là có quán bán được những món ăn đặc sắc như các tp lớn & đặc biệt hơn nữa a/c chủ quán rất tâm huyết & nhiệt tình. Chính anh chủ quán chế biến thức ăn, hỏi ra mới biết a ấy từng làm việc tại hệ thống các nhà hàng khách sạn lớn. But mình hơi tiếc chút, vì dường như người dân nơi đây chưa biết tận hưởng...! Có dịp đi ngang, mình sẽ ghé nữa!",0,0,0,5,0,0
644,"Bãi biển ở đây thật trong, sạch và rất đẹp, nói ko ngoa chứ nó đẹp hơn Hawai ý :-P. Đặt gói đi Kỳ Co vs giá 300k/ng có cả ăn uống trên bè, lặn biển ngắm san hô. Đồ ăn tươi rói, bữa đó có ốc luộc, mực hấp, bào ngư nướng mỡ hành, cá Bóp nướng sa tế, cháo cá bóp, canh rong biển, trái cây tráng miệng. Món nào cũng ngon hết xảy, chế biến đơn giản ngay trên bè thôi mà sao ăn nó ngon thế, ngon hơn tất cả những lần khác ăn hải sản ý, chắc một phần vì đói. Ăn xong no phè phỡn, lại nhảy xuống biển ngắm san hô.đời ko còn gì thú hơn đc nữa.",5,0,0,5,0,0
645,"Quán rộng rãi , deco đẹp . Nhân viên phục vụ mặc kimono khá dễ thương , tính tình thân thiện . Menu phong phú , đa dạng . Deco món ăn đẹp , sạch sẽ , sang trọng . Tốc độ phục vụ đồ ăn khá lâu vì quán đông . Đồ ăn hơi ít , nên sau khi ăn shushi xong mình phải đi ăn thêm hủ tíu nữa 😂😂 giá hơi đắt nhưng chất lượng đồ ăn cũng oke :👍👍 
Nói chung là sẽ quay trở lại quán vì ở qui nhơn đây là nhà hàng Nhật Bản chuẩn nhất ❤️",0,0,4,3,0,0
646,"Đoàn mình đi du lịch hơn 300 người nên công ty lữ hành đặt ăn bên nhà hàng này. Khách đông thì nên biết đường mà phục vụ chứ, vô thì nhân viên mơ mơ, bưng đồ ăn ra cũng k chuẩn nữa. 
Hải sản tạm thôi chứ k gọi là ngon. Dọn tầm 8 món mình thấy ok nhất là cháo hàu và canh rong biển
Điểm cộng duy nhất là mấy chú chở người đến nhà hàng ăn khá là vui vẻ và thân thiện",0,0,3,3,0,0
647,Một địa điểm thuê xe máy không thể tuyệt vời hơn.,0,0,0,0,5,0
648,"Là 1 trong 2 quán sushi đầu tiên và duy nhất ở QN ( còn 1 quán nữa ở đầm sinh thái tuy là mở trc Nam sushi nhưng Nam đầu tư mạnh hơn nổi hơn) nên ưu điểm là rất thu hút khách thế nhưng đó chỉ là thời gian đầu. những ai chưa ăn sushi bao giờ và mún ăn thử thì có thể đến quán, cá hồi và cơm cuộn, maki ăn cũng ok còn mì udon , bánh xèo thì ko nên thử vì dở. Nhiều khi thèm sashimi vẫn fai đến qán ăn vì k có lựa chọn nào khác. Tuy nhiên từ khi quán tăng giá mình ko tới nữa vì đắt hơn cả so vs SG Hn, 1 phần sashimi cá hồi 94-96k trong khi lát cá mỏng và ko tươi bằng ở SG. 
Bánh xèo thì chịu ko thể ăn được vì như bột chiên.
Ăn xong 1 bữa gọi tùm lum món thường hết 300-500k mà ko no.
Quán có làm thẻ member cho khách trông khá chuyên nghiệp thế nhưng fai đưa thẻ trc khi tính tiền mới dc tích điểm, mà khi tính tiền ko nvien nào hỏi khách có mang theo thẻ ko để tích điểm cả, thành ra ăn xong k dc tích điểm.
Qán nên thay đổi để đc phát triển và tận dụng ưu thế của mình hơn.",0,0,2,1,0,0
649,"Không còn từ gì diễn tả nữa , xuất sắc , sen cuối mùa nhưng vẫn còn dep , chỗ này kh bán vé , vào miễn phí nhưng mấy bợn đừng hái sen nha , chủ hồi rất thân thiện nên cho chụp hình mien phí roi , mình ở sài gòn , mấy hồ này thu nhieu tien lắm í
Lâp team sống ảo thui nè , đep quá chưng mà",4,0,0,0,0,0
650,"Có mấy complain là shop này nhân viên không thân thiện nhưng mà mình đến thấy cũng ổn mà. K care lắm vì lựa giày tính tiền rồi về thôi. Nhiều loại giày tập trung 1 chỗ nên dễ lựa hơn. Với cả mấy loại giày có kmai chắc cập nhật trong máy tính tiền rồi nên k có chuyện nhân viên gian lận đâu, có khi nhầm thôi. Giày đang sale cũng khá rẻ",0,0,0,0,0,4
651,"Cơm gà Tuyết Nhung - thương hiệu gia truyền nổi tiếng hơn 30 năm tại Phú Yên. Quán này nằm ngay sát ngân hàng quân đội luôn. Cơm kiểu cơm chiên, màu sắc bắt mắt nhưng không bị khô. Gà tươi, dai, một phần cơm giá cũng hơi nhỉnh nhưng nói chung với chất lượng vậy là quá ok rồi",0,0,5,0,0,0
652,"Dáng mình hơi tròn tí nên thích mặc đồ dạng freesize đơn giản, thoải mái, tuy vậy ở quy nhơn tìm 1 shop chuyên hàng thiết kế thì hơi khó đa số hàng quảng châu
Tình cờ bạn dẫn tới May thế là mê tít luôn, các mẫu đơn giản nhưng phù hợp với sở thích của mình. Tiền nào của nấy nên mình thấy rất okie, cô chủ shop vui vẻ thân thiện với khách, cho 10 điểm về tất cả
Đây sẽ là địa chỉ số 1 trong list danh sách shop mình ghé",0,0,0,0,0,4
653," Đồ ăn biển tươi sống , ngon , nếm nếm mặn mà . Giá cả cũng khá ổn . Thích ăn ốc xào với lẩu ở đây thì hương vị rất ngon , được nêm nếm kĩ lươnxng . Mình sẽ đến quán này dài dài luôn ❤️❤️thiệt là ưng ý quá đi mà hehe 😭😭",0,0,0,4,0,0
654,"2 đứa con gái đi ăn, gọi 1 sứa chan nước lèo, 1 cơm rang muối ớt. Lúc bưng ra mà thảng thốt, nồi nước lèo bằng cái bát ăn mì tôm loại bé, sứa đã độn rau đc 1 đĩa bé bé. Đĩa cơm rang cũng suy sinh dưỡng.
380k cho nồi sứa, 110k cho đĩa cơm. Tổng cộng bị chém đẹp 490k.
Say goodbye, ko bao giờ có ý quay lại hay review cho bạn bè thử nhé!!!",0,0,0,1,0,0
655,"Mình vô thuê hai phòng 1 phòng đơn và 1 phòng đơn báo giá là 750 k cho 2 phòng đến sáng hôm sao mình trả phòng lại tính 750 1 phòng đôi còn nói là phòng đôi là phòng 2 gường chỉ dành cho 2 người còn mình thuê phòng đôi ở 4 người nên ko phải phòng đôi mà phòng 2 gường dành 4 người , bực",0,1,0,0,0,0
656,"Đây là 1 trong số rất ít những quán mà mình hài lòng ở Quy Nhơn, bởi vì không gian lịch sự, sạch sẽ, nhân viên dễ thương, ông bà chủ người Hàn cực kỳ thân thiện, giá cả hợp lý nhé! Còn về món ăn thì không cần bàn, chống chỉ định bạn nào ăn món Hàn mà cứ đòi chấm nước mắm mới chịu nha!",0,0,0,4,0,0
657,"Nhà hàng nằm hướng ra biển cạnh bãi Ghềnh Ráng, về chiều ngắm cảnh biển với những ánh đèn đặt câu tôm hùm xa xa thật đẹp.
Cảnh biển nên thơ, gió thổi lồng lộng thật đúng là 1 vị trí view hữu tình.
Không gian bàn ghế nhà hàng có vẻ lâu đời.
Về phần ăn cho 6 người thật là thường, gồm: đậu hủ sốt cà, ốc bưu xào, cá chiên, cải thảo xào, canh khổ qua và tráng miệng. Các món đã thường rồi mà chế biến k được ngon nữa, 1 bữa ăn k để lại được cảm xúc j, hơi thất vọng cho cái tên.",0,0,3,2,0,0
658,"Nghe khen quá chừng mà dzô quá thấy cái ly là chán rồi.
Nhân viên quán ko có nổi 1 nụ cười.. nản tập 2..
Bánh tráng bịch hàn kín mà kiến ko.. nản tập 3...
.
Trứng thì nhão mà khổ qua xào trứng cũng nhão...
.
Cá bống kho tộ ko thấm...
.
Canh chua thì nhạt nhách...
.
Nói chung là ko ghé lần 2..",0,0,1,1,0,0
659,"Shop bán đồ nam khá ổn , chất lượng mẫu mã phong phú , sẽ ủng hộ dài dài .",0,0,0,0,0,4
660,"Quán quá tệ. Chỉ được trang trí đẹp, còn thức ăn dở tệ, ngay cả người cty mình ở 3 vùng Bắc Trung Nam đều chê, quán nấu ko món nào ra món nào, phục vụ khinh người, toàn mấy đứa thiếu chuyên nghiệp, nhìn cứ ngơ ngơ ra như bị bệnh thiểu năng. Quán chật chội, đi tour giá cao mà bị lừa vô quán này, cả đoàn cty mình phản ánh tour quá trời. Làm ơn, đừng móc nối với tour đẻ ép khách vô quán này nữa. Làm ăn có tâm giùm đi, để đức cho hai đứa con nữa chủ quán ạ.",0,0,1,0,0,0
661,"Đi lâu rồi mà giờ mới có dịp ngồi viết review, nói chung là do lần đầu đến đây nên mình cũng thấy có nhiều món khá lạ với mình.
Quán này phải nói là khá là xa trung tâm thành phố nó thuộc dạng cũng bình thường à, mà mang danh nhà hàng nhưng phục vụ hơi rối nhân viên chưa có được chuyên nghiệp lắm nên làm mọi việc đều rối tung lên hết. Cách sắp xếp bàn cũng hơi khó chịu vì bàn quá nhiều và ngồi lại san sát nhau nữa thành ra hơi bị ngộp khiến cho mình không được ưng ý với nhà hàng này cho lắm, mà mình đến buổi trưa nhưng nhà hàng không đủ mát mà nóng nực cực luôn, được cái đồ ăn khá là tươi và tạm được ^^",0,0,3,0,0,0
662,"Đây là lần 2 quay lại đây, ở đây gần biển, giá phòng có vẻ ổn (tuỳ mùa lễ hay ngày thường). Đồ ăn (sáng) ở đây bình thường nhưng chế biến có vẻ ẩu, gọi tô phở tái nạm mà trong tô có nhiều lá rau bị vàng úa, nhìn chung cho 4 sao.",0,4,0,3,0,0
663,Mình đi Quy Nhơn 4 ngày hết 3 đêm ra đây dùng bữa tối. Vì món ăn quá tươi và ngon. Nhất là tôm đất và bê nướng mắm nhĩ. Giờ nhắc lại còn thèm. Lần sau có dịp đi chơi sẽ ghé ủng hộ.,0,0,0,5,0,0
664,"Phúc Thuận Thảo chuyên tuyến Quy Nhơn- Phú Yên an toàn ,dịch vụ khá chất lượng. 

Mình đi SG-PY và về QN-SG giá 230k/1 chiều. Các bạn lưu ý là đến PY sẽ có xe trung chuyển về tận nơi ở trung tâm thành phố Tuy Hoà và thị xã luôn nhé. Về thị trấn thì xa hơn , phải ngồi chờ xe về trung tâm trước. 

Trên xe có chăn ấm, nước và khăn. Dừng nhiều điểm để ăn và vệ sinh nên các bạn k phải lo. Mô hình giống xe Thành Bưoi đi ĐL nhưng trạm dừng chân k sạch đẹp bằng và wifi cũng yếu hơn. Thậm chí từ QN về còn k có wifi. 

Đi từ tối 6h đến 4h sáng đến nơi. Vừa kịp thuê xe đi ngắm bình minh Mũi Điện.",0,0,0,0,4,0
665,Cơm gà ở đây rất ngon ❤❤❤,0,0,0,5,0,0
666,"Tối cuối tuần đi ăn uống với anh bạn ngừoi mỹ . Tầm 7:00 pm thì đến quán. Bụng hai anh em đói meo~ Lần này là lần thứ hai đi quán. Nên không còn ngạc nhiên hay bỡ ngỡ nữa. 

Món ăn: Cả hai lần đều chủ yếu là gà chiên. Có 4 vị. Vị gà truyền thống lần đầu ăn thì giống như jolibe hay Lotteria nên ko có gì đặc biệt. Rút kinh nghiệm, tụi mình gọi Gà vị Cay và vị Tương Tỏi. Thật sự 2 món này là ngon nhất trong số 4 vị gà chiên. 
Phục vụ: khá nhanh nhẹn và lịch sự. Chủ yếu là thiếu nụ cười nữa thôi. Nếu đc thêm cái đó thì có thê cho 10/10. 
Không gian: đèn vàng ấm cúng. Nhưng máy lạnh hơi yếu. Nhiều cửa sổ kính nên ánh sáng đèn bên ngoài rất đẹp. 
Giá cả: vì là cửa hàng mỹ nên chắc chắn là rẻ rồi.",0,0,4,3,0,0
667,"Hôm bữa có dùng cơm trưa ở đây, nhà hàng khá rộng rãi, ngay gần biển luôn. Do đang đói bụng nên ăn cảm thấy khá ngon, phục vụ thì hơi chậm xíu chắc do cũng sinh viên nên cũng thông cảm được.",0,0,4,0,0,0
668,"Cầu Đôi liền với Tháp Đôi
Quanh năm quấn quýt như tôi với nàng
Tháp Đôi hay còn có tên là Tháp Hưng Thạnh. Tháp cấu trúc khá độc đáo, đặc biệt là kỹ thuật mài dũa, lắp ghép các tảng đá chồng khít lên nhau rất vững chắc.
Quanh tường phía ngoài, các góc và trên nóc tháp có nhiều bức phù điêu chạm khắc các hình tượng thần, chim, thú thần theo tín ngưỡng của người Chăm rất sinh động. Tháp Đôi một lớn một nhỏ đứng gần kề nhau như cặp vợ chồng quấn quít. vé vào cửa 8k/ người",4,0,0,0,0,0
669,"Mình ăn nhiều lần ở đây rồi . 
Điểm cộng ở quán này là không gian sáng sủa, sạch sẽ mon ăn rất ngon. Chắc hạp khẩu vị mìn thấy món nào cũng ngon. Đặc biệt các phần cơm . Điểm trừ : quán phục vụ món ăn lâu ( cái này thông cảm chắc do khi gọi món mới làm) , nhân viên phục vụ ko đc vui vẻ , giá các món ăn và nước uống khá cao.Dẫu nhiều cái không thích nhưng do mình ghiền cơm ở đây nên vẫn hay ghé lại . . Khổ vậy :(",0,0,3,0,0,0
