,Unnamed: 0,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,clean_review,label
619,636,"Nhà hàng nấu ăn ngon.
Các món ăn rất tuyệt vời với giá cả hợp lý .
Món chả ram tôm đất thật ngọt với tôm tươi được cuốn với lá cải chấm nước tương thật không đâu bằng. 
 Món da cá chiên giòn Tam Quan với 1 dĩa rau trộn thật ấn tượng.
 Đặc biệt là món mắt cá ngừ đại dương rất ngon; mắt cá chưng quyện với hương vị thuốc bắc tạo ra món mắt cá thơm ngon không có vị tanh ăn kèm với lá tía tô thật tuyệt.
Cuối cùng chúng tôi thưởng thức món lẫu Cua Nấm. Lẫu cua nấm thì quá tuyệt với 2 con cua gạch và nước lẫu riêu cua cùng với rau nấm tạo nên hương vị thật khó quên.",0,0,0,5,0,0,n,{an_uong#very_positive}
620,637,"Đây là quán tổng hợp các loại bánh đặc sản Quy Nhơn, thường dành cho khách du lịch là chính. Không gian cũng thoáng mát, decor theo kiểu thiên nhiên cổ cổ. Tường gạch với màu xanh của cây lá ở đây thật thích mắt. Ngồi trong gian nhà gỗ cùng thích nữa.
- Quán có đu đủ các loại bánh, tuy nhiên theo dân bản xứ thì đây không phải quán ngon nhất. Tất nhiên mình cũng không quá đòi hòi cho 1 quán địa điểm không gian và giá cả ok, nhất là lại dành cho dân du lịch nữa chứ.
- Các loại bánh cũng khá ngon, mình gọi mỗi thứ 1 loại mà ăn è ra vì đi ít người. Bánh xèo nên ăn nhanh không vỏ bánh bị cứng nhé. Bánh nậm mình không thích lắm,mỏng deoo luôn ý. Bánh bèo ngon nhưng dầy hơn mình tưởng tượng.
- Đồ giá cao hơn so với mặt bằng chung, nhưng là rẻ so với dân du lịch từ Hà Nội vào như mình.",0,0,4,4,0,0,đ,"{nha_hang#positive}, {an_uong#positive}"
621,638,"Quán ngon! Nhất là món cơm gà chiên... Gà ta hẳn hoi và dai ngon, hương vị đậm đà. Cơm làm từ nước gà nên ăn rất là và ngon nhé!!! giá cả lại ko quá mắc, tầm 80k thôi nhưng mà ngon. Các món khác như mắm, rau, gà kho. . Cũng khá là ok",0,0,4,0,0,0,q,{nha_hang#positive}
622,639,"Mình mới tới Quy Nhơn lần đầu, được anh hướng dẫn viên giới thiệu quán cafe này. Quán nằm đối diện quảng trường, bên bờ biển, không gian rất rộng với 2 không gian riêng biệt, ngoài trời và phòng máy lạnh, mình đi buổi tối nên ngồi ngoài trời, mát lạnh luôn.
Buổi tối đèn lung linh nhìn không gian lãng mạng, tối chủ nhật nên có hát aucostic nữa.
Nhân viên quán khá nhanh nhẹn và thân thiện.
Mình uống sữa chua việt quốc, 45k, giá khá hợp lí, vị vừa miệng.",4,0,0,3,0,0,m,"{giai_tri#positive}, {an_uong#normal}"
623,640,"Quy Nhơn mới xuất hiện thêm homastay nì nữa nè, phòng 2 người 2 người là 300k còn, phòng tập thể thì chỉ có 100k thôi nhé! Mà đi du lịch chủ yếu là đi ở ngoài tối chỉ về ngủ một tẹo thôi nên 100k là đủ để đáp ứng nhu cầu mọi người đầy đủ luôn. Phòng ốc sạch sẽ đẹp đẽ, rất thích hợp để sống ảo luôn. Đặc biệt có cái boot điện thoại thần kì của doremon ở ngay trước cửa nữa nề )) muốn yêu cầu gì cứ vô đó alo nha mấy chế )))) túm cái quần lại là bây giờ đã có nơi trú ngụ rất rất thích mối khi đến Quy Nhơn, cam ơn Foody rất nhiều vì đã tư vấn tận tình cho mình hihihi",0,4,0,0,0,0,q,{luu_tru#positive}
624,641,"Quán này cũng khá nổi ở kuh vực gần sông hà thanh. Menu đa dạng, chuyên về các loại hải sản tươi sống, ngoài ra còn có một số món ăn chơi khác. Giá cả hơi cao so với mặt bằng chung nhưng được cái đồ ăn ngon, chế biến hợp vệ sinh. Mình thích nhất khoản tự chọn hải sản còn sống trong hồ, hay trong bể, sau đó đưa bếp chế biến. Bữa mình ăn có món xìa hấp sả, cua luộc,lẩu hải sản. Đặc biệt ở đây có mấy món đặc sản là bào ngư, mực trứng và cua huỳnh đế. Ăn cực kì ngon luôn",0,0,0,5,0,0,q,{an_uong#very_positive}
625,642,"Sau 2 ngày ăn hải sản ở Quy Nhơn, mình quyết định đổi khẩu vị khác xem sao thì được người local recommend về quán Bò Tăng Gô này. Sau khi thưởng thức thì quán này ngon, không gian quán đẹp và thoáng. Sẽ quay lại quán nếu có dịp",0,0,4,0,0,0,s,{nha_hang#positive}
626,643,"Lần đầu đặt chân đến quán, điều làm mình ấn tượng nhất & khác biệt so với các quán lân cận là tiêu chí sạch sẽ( cái này là mình rất chú trọng), thứ 2 vừa đặt chân đến là đã có nhân viên rất dễ thương tận tình phục vụ, khi mình mở menu xem càng ấn tượng, không nghĩ tại nơi tỉnh lẻ là có quán bán được những món ăn đặc sắc như các tp lớn & đặc biệt hơn nữa a/c chủ quán rất tâm huyết & nhiệt tình. Chính anh chủ quán chế biến thức ăn, hỏi ra mới biết a ấy từng làm việc tại hệ thống các nhà hàng khách sạn lớn. But mình hơi tiếc chút, vì dường như người dân nơi đây chưa biết tận hưởng...! Có dịp đi ngang, mình sẽ ghé nữa!",0,0,0,5,0,0,l,{an_uong#very_positive}
627,644,"Bãi biển ở đây thật trong, sạch và rất đẹp, nói ko ngoa chứ nó đẹp hơn Hawai ý :-P. Đặt gói đi Kỳ Co vs giá 300k/ng có cả ăn uống trên bè, lặn biển ngắm san hô. Đồ ăn tươi rói, bữa đó có ốc luộc, mực hấp, bào ngư nướng mỡ hành, cá Bóp nướng sa tế, cháo cá bóp, canh rong biển, trái cây tráng miệng. Món nào cũng ngon hết xảy, chế biến đơn giản ngay trên bè thôi mà sao ăn nó ngon thế, ngon hơn tất cả những lần khác ăn hải sản ý, chắc một phần vì đói. Ăn xong no phè phỡn, lại nhảy xuống biển ngắm san hô.đời ko còn gì thú hơn đc nữa.",5,0,0,5,0,0,b,"{giai_tri#very_positive}, {an_uong#very_positive}"
628,645,"Quán rộng rãi , deco đẹp . Nhân viên phục vụ mặc kimono khá dễ thương , tính tình thân thiện . Menu phong phú , đa dạng . Deco món ăn đẹp , sạch sẽ , sang trọng . Tốc độ phục vụ đồ ăn khá lâu vì quán đông . Đồ ăn hơi ít , nên sau khi ăn shushi xong mình phải đi ăn thêm hủ tíu nữa 😂😂 giá hơi đắt nhưng chất lượng đồ ăn cũng oke :👍👍 
Nói chung là sẽ quay trở lại quán vì ở qui nhơn đây là nhà hàng Nhật Bản chuẩn nhất ❤️",0,0,4,3,0,0,q,"{nha_hang#positive}, {an_uong#normal}"
629,646,"Đoàn mình đi du lịch hơn 300 người nên công ty lữ hành đặt ăn bên nhà hàng này. Khách đông thì nên biết đường mà phục vụ chứ, vô thì nhân viên mơ mơ, bưng đồ ăn ra cũng k chuẩn nữa. 
Hải sản tạm thôi chứ k gọi là ngon. Dọn tầm 8 món mình thấy ok nhất là cháo hàu và canh rong biển
Điểm cộng duy nhất là mấy chú chở người đến nhà hàng ăn khá là vui vẻ và thân thiện",0,0,3,3,0,0,đ,"{nha_hang#normal}, {an_uong#normal}"
630,647,Một địa điểm thuê xe máy không thể tuyệt vời hơn.,0,0,0,0,5,0,m,{di_chuyen#very_positive}
631,648,"Là 1 trong 2 quán sushi đầu tiên và duy nhất ở QN ( còn 1 quán nữa ở đầm sinh thái tuy là mở trc Nam sushi nhưng Nam đầu tư mạnh hơn nổi hơn) nên ưu điểm là rất thu hút khách thế nhưng đó chỉ là thời gian đầu. những ai chưa ăn sushi bao giờ và mún ăn thử thì có thể đến quán, cá hồi và cơm cuộn, maki ăn cũng ok còn mì udon , bánh xèo thì ko nên thử vì dở. Nhiều khi thèm sashimi vẫn fai đến qán ăn vì k có lựa chọn nào khác. Tuy nhiên từ khi quán tăng giá mình ko tới nữa vì đắt hơn cả so vs SG Hn, 1 phần sashimi cá hồi 94-96k trong khi lát cá mỏng và ko tươi bằng ở SG. 
Bánh xèo thì chịu ko thể ăn được vì như bột chiên.
Ăn xong 1 bữa gọi tùm lum món thường hết 300-500k mà ko no.
Quán có làm thẻ member cho khách trông khá chuyên nghiệp thế nhưng fai đưa thẻ trc khi tính tiền mới dc tích điểm, mà khi tính tiền ko nvien nào hỏi khách có mang theo thẻ ko để tích điểm cả, thành ra ăn xong k dc tích điểm.
Qán nên thay đổi để đc phát triển và tận dụng ưu thế của mình hơn.",0,0,2,1,0,0,l,"{nha_hang#negative}, {an_uong#very_negative}"
632,649,"Không còn từ gì diễn tả nữa , xuất sắc , sen cuối mùa nhưng vẫn còn dep , chỗ này kh bán vé , vào miễn phí nhưng mấy bợn đừng hái sen nha , chủ hồi rất thân thiện nên cho chụp hình mien phí roi , mình ở sài gòn , mấy hồ này thu nhieu tien lắm í
Lâp team sống ảo thui nè , đep quá chưng mà",4,0,0,0,0,0,k,{giai_tri#positive}
633,650,"Có mấy complain là shop này nhân viên không thân thiện nhưng mà mình đến thấy cũng ổn mà. K care lắm vì lựa giày tính tiền rồi về thôi. Nhiều loại giày tập trung 1 chỗ nên dễ lựa hơn. Với cả mấy loại giày có kmai chắc cập nhật trong máy tính tiền rồi nên k có chuyện nhân viên gian lận đâu, có khi nhầm thôi. Giày đang sale cũng khá rẻ",0,0,0,0,0,4,c,{mua_sam#positive}
634,651,"Cơm gà Tuyết Nhung - thương hiệu gia truyền nổi tiếng hơn 30 năm tại Phú Yên. Quán này nằm ngay sát ngân hàng quân đội luôn. Cơm kiểu cơm chiên, màu sắc bắt mắt nhưng không bị khô. Gà tươi, dai, một phần cơm giá cũng hơi nhỉnh nhưng nói chung với chất lượng vậy là quá ok rồi",0,0,5,0,0,0,c,{nha_hang#very_positive}
635,652,"Dáng mình hơi tròn tí nên thích mặc đồ dạng freesize đơn giản, thoải mái, tuy vậy ở quy nhơn tìm 1 shop chuyên hàng thiết kế thì hơi khó đa số hàng quảng châu
Tình cờ bạn dẫn tới May thế là mê tít luôn, các mẫu đơn giản nhưng phù hợp với sở thích của mình. Tiền nào của nấy nên mình thấy rất okie, cô chủ shop vui vẻ thân thiện với khách, cho 10 điểm về tất cả
Đây sẽ là địa chỉ số 1 trong list danh sách shop mình ghé",0,0,0,0,0,4,d,{mua_sam#positive}
636,653," Đồ ăn biển tươi sống , ngon , nếm nếm mặn mà . Giá cả cũng khá ổn . Thích ăn ốc xào với lẩu ở đây thì hương vị rất ngon , được nêm nếm kĩ lươnxng . Mình sẽ đến quán này dài dài luôn ❤️❤️thiệt là ưng ý quá đi mà hehe 😭😭",0,0,0,4,0,0,đ,{an_uong#positive}
637,654,"2 đứa con gái đi ăn, gọi 1 sứa chan nước lèo, 1 cơm rang muối ớt. Lúc bưng ra mà thảng thốt, nồi nước lèo bằng cái bát ăn mì tôm loại bé, sứa đã độn rau đc 1 đĩa bé bé. Đĩa cơm rang cũng suy sinh dưỡng.
380k cho nồi sứa, 110k cho đĩa cơm. Tổng cộng bị chém đẹp 490k.
Say goodbye, ko bao giờ có ý quay lại hay review cho bạn bè thử nhé!!!",0,0,0,1,0,0,2,{an_uong#very_negative}
638,655,"Mình vô thuê hai phòng 1 phòng đơn và 1 phòng đơn báo giá là 750 k cho 2 phòng đến sáng hôm sao mình trả phòng lại tính 750 1 phòng đôi còn nói là phòng đôi là phòng 2 gường chỉ dành cho 2 người còn mình thuê phòng đôi ở 4 người nên ko phải phòng đôi mà phòng 2 gường dành 4 người , bực",0,1,0,0,0,0,m,{luu_tru#very_negative}
639,656,"Đây là 1 trong số rất ít những quán mà mình hài lòng ở Quy Nhơn, bởi vì không gian lịch sự, sạch sẽ, nhân viên dễ thương, ông bà chủ người Hàn cực kỳ thân thiện, giá cả hợp lý nhé! Còn về món ăn thì không cần bàn, chống chỉ định bạn nào ăn món Hàn mà cứ đòi chấm nước mắm mới chịu nha!",0,0,0,4,0,0,đ,{an_uong#positive}
640,657,"Nhà hàng nằm hướng ra biển cạnh bãi Ghềnh Ráng, về chiều ngắm cảnh biển với những ánh đèn đặt câu tôm hùm xa xa thật đẹp.
Cảnh biển nên thơ, gió thổi lồng lộng thật đúng là 1 vị trí view hữu tình.
Không gian bàn ghế nhà hàng có vẻ lâu đời.
Về phần ăn cho 6 người thật là thường, gồm: đậu hủ sốt cà, ốc bưu xào, cá chiên, cải thảo xào, canh khổ qua và tráng miệng. Các món đã thường rồi mà chế biến k được ngon nữa, 1 bữa ăn k để lại được cảm xúc j, hơi thất vọng cho cái tên.",0,0,3,2,0,0,n,"{nha_hang#normal}, {an_uong#negative}"
641,658,"Nghe khen quá chừng mà dzô quá thấy cái ly là chán rồi.
Nhân viên quán ko có nổi 1 nụ cười.. nản tập 2..
Bánh tráng bịch hàn kín mà kiến ko.. nản tập 3...
.
Trứng thì nhão mà khổ qua xào trứng cũng nhão...
.
Cá bống kho tộ ko thấm...
.
Canh chua thì nhạt nhách...
.
Nói chung là ko ghé lần 2..",0,0,1,1,0,0,n,"{nha_hang#very_negative}, {an_uong#very_negative}"
642,659,"Shop bán đồ nam khá ổn , chất lượng mẫu mã phong phú , sẽ ủng hộ dài dài .",0,0,0,0,0,4,s,{mua_sam#positive}
643,660,"Quán quá tệ. Chỉ được trang trí đẹp, còn thức ăn dở tệ, ngay cả người cty mình ở 3 vùng Bắc Trung Nam đều chê, quán nấu ko món nào ra món nào, phục vụ khinh người, toàn mấy đứa thiếu chuyên nghiệp, nhìn cứ ngơ ngơ ra như bị bệnh thiểu năng. Quán chật chội, đi tour giá cao mà bị lừa vô quán này, cả đoàn cty mình phản ánh tour quá trời. Làm ơn, đừng móc nối với tour đẻ ép khách vô quán này nữa. Làm ăn có tâm giùm đi, để đức cho hai đứa con nữa chủ quán ạ.",0,0,1,0,0,0,q,{nha_hang#very_negative}
644,661,"Đi lâu rồi mà giờ mới có dịp ngồi viết review, nói chung là do lần đầu đến đây nên mình cũng thấy có nhiều món khá lạ với mình.
Quán này phải nói là khá là xa trung tâm thành phố nó thuộc dạng cũng bình thường à, mà mang danh nhà hàng nhưng phục vụ hơi rối nhân viên chưa có được chuyên nghiệp lắm nên làm mọi việc đều rối tung lên hết. Cách sắp xếp bàn cũng hơi khó chịu vì bàn quá nhiều và ngồi lại san sát nhau nữa thành ra hơi bị ngộp khiến cho mình không được ưng ý với nhà hàng này cho lắm, mà mình đến buổi trưa nhưng nhà hàng không đủ mát mà nóng nực cực luôn, được cái đồ ăn khá là tươi và tạm được ^^",0,0,3,0,0,0,đ,{nha_hang#normal}
645,662,"Đây là lần 2 quay lại đây, ở đây gần biển, giá phòng có vẻ ổn (tuỳ mùa lễ hay ngày thường). Đồ ăn (sáng) ở đây bình thường nhưng chế biến có vẻ ẩu, gọi tô phở tái nạm mà trong tô có nhiều lá rau bị vàng úa, nhìn chung cho 4 sao.",0,4,0,3,0,0,đ,"{luu_tru#positive}, {an_uong#normal}"
646,663,Mình đi Quy Nhơn 4 ngày hết 3 đêm ra đây dùng bữa tối. Vì món ăn quá tươi và ngon. Nhất là tôm đất và bê nướng mắm nhĩ. Giờ nhắc lại còn thèm. Lần sau có dịp đi chơi sẽ ghé ủng hộ.,0,0,0,5,0,0,m,{an_uong#very_positive}
647,664,"Phúc Thuận Thảo chuyên tuyến Quy Nhơn- Phú Yên an toàn ,dịch vụ khá chất lượng. 

Mình đi SG-PY và về QN-SG giá 230k/1 chiều. Các bạn lưu ý là đến PY sẽ có xe trung chuyển về tận nơi ở trung tâm thành phố Tuy Hoà và thị xã luôn nhé. Về thị trấn thì xa hơn , phải ngồi chờ xe về trung tâm trước. 

Trên xe có chăn ấm, nước và khăn. Dừng nhiều điểm để ăn và vệ sinh nên các bạn k phải lo. Mô hình giống xe Thành Bưoi đi ĐL nhưng trạm dừng chân k sạch đẹp bằng và wifi cũng yếu hơn. Thậm chí từ QN về còn k có wifi. 

Đi từ tối 6h đến 4h sáng đến nơi. Vừa kịp thuê xe đi ngắm bình minh Mũi Điện.",0,0,0,0,4,0,p,{di_chuyen#positive}
648,665,Cơm gà ở đây rất ngon ❤❤❤,0,0,0,5,0,0,c,{an_uong#very_positive}
649,666,"Tối cuối tuần đi ăn uống với anh bạn ngừoi mỹ . Tầm 7:00 pm thì đến quán. Bụng hai anh em đói meo~ Lần này là lần thứ hai đi quán. Nên không còn ngạc nhiên hay bỡ ngỡ nữa. 

Món ăn: Cả hai lần đều chủ yếu là gà chiên. Có 4 vị. Vị gà truyền thống lần đầu ăn thì giống như jolibe hay Lotteria nên ko có gì đặc biệt. Rút kinh nghiệm, tụi mình gọi Gà vị Cay và vị Tương Tỏi. Thật sự 2 món này là ngon nhất trong số 4 vị gà chiên. 
Phục vụ: khá nhanh nhẹn và lịch sự. Chủ yếu là thiếu nụ cười nữa thôi. Nếu đc thêm cái đó thì có thê cho 10/10. 
Không gian: đèn vàng ấm cúng. Nhưng máy lạnh hơi yếu. Nhiều cửa sổ kính nên ánh sáng đèn bên ngoài rất đẹp. 
Giá cả: vì là cửa hàng mỹ nên chắc chắn là rẻ rồi.",0,0,4,3,0,0,t,"{nha_hang#positive}, {an_uong#normal}"
650,667,"Hôm bữa có dùng cơm trưa ở đây, nhà hàng khá rộng rãi, ngay gần biển luôn. Do đang đói bụng nên ăn cảm thấy khá ngon, phục vụ thì hơi chậm xíu chắc do cũng sinh viên nên cũng thông cảm được.",0,0,4,0,0,0,h,{nha_hang#positive}
651,668,"Cầu Đôi liền với Tháp Đôi
Quanh năm quấn quýt như tôi với nàng
Tháp Đôi hay còn có tên là Tháp Hưng Thạnh. Tháp cấu trúc khá độc đáo, đặc biệt là kỹ thuật mài dũa, lắp ghép các tảng đá chồng khít lên nhau rất vững chắc.
Quanh tường phía ngoài, các góc và trên nóc tháp có nhiều bức phù điêu chạm khắc các hình tượng thần, chim, thú thần theo tín ngưỡng của người Chăm rất sinh động. Tháp Đôi một lớn một nhỏ đứng gần kề nhau như cặp vợ chồng quấn quít. vé vào cửa 8k/ người",4,0,0,0,0,0,c,{giai_tri#positive}
652,669,"Mình ăn nhiều lần ở đây rồi . 
Điểm cộng ở quán này là không gian sáng sủa, sạch sẽ mon ăn rất ngon. Chắc hạp khẩu vị mìn thấy món nào cũng ngon. Đặc biệt các phần cơm . Điểm trừ : quán phục vụ món ăn lâu ( cái này thông cảm chắc do khi gọi món mới làm) , nhân viên phục vụ ko đc vui vẻ , giá các món ăn và nước uống khá cao.Dẫu nhiều cái không thích nhưng do mình ghiền cơm ở đây nên vẫn hay ghé lại . . Khổ vậy :(",0,0,3,0,0,0,m,{nha_hang#normal}
653,670,"Không gian nhà hàng đẹp, rộng rãi thoáng mát. View nhìn ra biển đẹp và sạch. Thức ăn ở đây chế biến rất ngon và hợp khẩu vị của mình. Rau cải rất tươi, nước chấm pha ngon, cá chiên béo và giòn. Nhân viên phục vụ rất lịch sự và nhiệt tình, xin thêm gì là thấy đem lên rất nhanh. Nói chung đây là nhà hàng được nhất trong cả chuyến đi 3 ngày ở Quy Nhơn của công ty mình. Tuy nhiên không biết sao trên bàn mình có một hộp gì không biết. Mong nếu có dịp sẽ ghé để thưởng thức thêm các món ăn ở nhà hàng này nữa.",0,0,4,5,0,0,k,"{nha_hang#positive}, {an_uong#very_positive}"
654,671,"Quán sang, phục vụ chuyên nghiệp , nhiều món Á Âu có hết , thích món thịt dê nhất , thịt thơm , dai , dê k bị hôi",0,0,0,4,0,0,q,{an_uong#positive}
655,672,"Quán nằm ở vị trí khá dễ tìm ngay trên trục đường chính. Không được yên tĩnh cho lắm vì thường có tàu lửa chạy qua.
 Căn phòng chính là 1 căn nhà cổ được phục chế  khá độc đáo. Decor là những tác phẩm bằng gốm và sơn mài của họa sĩ địa phương.
Nhân viên thân thiên phục vụ nhanh từ 10-20' dù quán khá đông.
Giá cả hợp lý so với chất lượng và vị trí .
Món ăn chủ đạo là Bánh xèo tôm nhảy nhưng theo mình thì bánh xèo hơi cứng và nước mắm thì khá mặm.
Nước uống tạm được.",0,0,0,3,0,0,q,{an_uong#normal}
656,673,"Hôm đi ăn trúng ngay buổi tối 1/6, vì quán đông và nhân viên phục vụ cũng mỏng nên bị sót bill của bàn mình mà không biết, phải chờ 30 phút mà chưa thấy món ăn, trong khi các bàn khác đến sau mà lại có món trước mình. Khiếu nại lại chủ nhà hàng thì được giải thích tình trạng bị sót bill nên bếp và nhân viên phục vụ không kết nối được. Các bạn nhân viên tại quán cũng chưa được huấn luyện kỹ nên còn khá lúng túng trước trường hợp này.Chủ quán cũng đã xin lỗi và giảm 10% bill cho mình kèm món bánh mì bơ tỏi được free. Pizza ngon, giòn dù mang về nhà ăn ( vì mình không thể chờ quá lâu ở quán), khẩu vị thuần Âu. Quán sạch và đẹp nhưng nếu mọi người muốn ăn kiểu thưởng thức nên đi buổi trưa để được không gian yên tĩnh, đồ ăn ngon.",0,0,2,4,0,0,h,"{nha_hang#negative}, {an_uong#positive}"
657,674,"Pizza ở đây khá ngon , giá cả phải chăng , ngoài ra còn có bò nướng bơ rất ngon ^^ .",0,0,0,5,0,0,p,{an_uong#very_positive}
658,675,"Nhóm mình ở FLC nên tìm trên mạng thấy quán Leng Keng cũng gần, vả lại có xe qua đón và đưa về cũng tiện nên quyết định ăn tối ở đây. Thật sự nhìn giá cũng không rẻ, nhóm mình chọn ào điệp nướng phomai tạm ổn, tu hài còn 3 con nướng ăn đỡ, cá gáy nướng gói rau, bánh tráng cũng ngon, nghêu hấp, cơm chiên, mì xào khá ngon cho tới khi em nhân viên đem dĩa ghẹ luộc lên, bàn mình nghĩ là đem nhầm vì ko có gọi, chỉ hỏi giá, có lẽ như một kịch bản cho nhiều quán ở Quy Nhơn hay sao ấy, hễ hỏi giá là họ lại mặc định ghi vào và tự động chế biến rồi ép khách ăn, giá ghẹ ko rẻ mà lại ko ngon, 5 con đều ốp ko có thịt nhiều, nhóm mình lại ngậm ngùi trả tiền cho 1 câu hỏi :((",0,0,3,0,0,0,n,{nha_hang#normal}
659,676,"Quán có không gian khá đẹp và ấm áp, thực đơn chủ yếu là món Tây Âu nên hương vị rất lạ miệng và ngon toẹt vời, giá cả hợp lí. Boss rất dễ thương và nhiệt tình, quán có bạn Franchese đặc biệt nữa. Quán thích hợp cho các bạn thích không gian yên tĩnh, họp gia đình cuối tuần, làm ăn với đối tác hay các bạn đang hẹn hò 🤗",0,0,5,0,0,0,q,{nha_hang#very_positive}
660,677,"Quán tuy vắng nhưng hải sản tươi sống rất ngon, giá cả phải chăng.
Tới cầu cảng ghe khoảng 10p là tới quán.
Sẽ quay lại nếu có dịp.",0,0,0,5,0,0,q,{an_uong#very_positive}
661,678,"Đồ ăn ở đây khá ngon, phục vụ tốt. Thích nhất là món sứa nước lèo với tôm gì đó chiên mắm. giá cả hơi mắc nhưng vẫn xứng đáng.",0,0,0,4,0,0,đ,{an_uong#positive}
662,679,"Quán đón tiếp khách rất nhiệt tình. Đặt chân tới đã có người chào hỏi mời vào bàn. Mình gọi món, chờ không quá lâu đã có đồ ăn. Đồ ăn tạm ổn, dùng được. Các món ăn được trình bày đẹp mắt, trông thật hấp dẫn. So mọi thứ thì mình nhất là không gian quán. Không quá cầu kì, một chút nhấn nhá đơn giản, một góc nhỏ để bạn trẻ thích check in có thể thoả sức, các bàn cũng không quá sát nhau giúp cho mọi người tự nhiên hơn, ánh sáng đẹp đủ cho mình có những bức ảnh đẹp mắt. Giá từng món cũng không quá đắt.",0,0,4,3,0,0,q,"{nha_hang#positive}, {an_uong#normal}"
663,680,"Mới phát hiện ra ẻm homestay dễ thương kute lạc lối giữa lòng thành phố đây .Với lối kiến trúc mộc mạc kết hợp màu xám của tường đất và màu xanh của lá cây 🌴 NT House đem đến một trải nghiệm đặc biệt, hòa mình cùng thiên nhiên giữa lòng thành phố rất thích hợp cho những bạn phượt thủ muốn trốn tránh tiếng ồn nơi thành thị hoặc những du khách nước ngoài muốn trải nghiệm cuộc sống của người dân địa phương. Có khá nhiều sự lựa chọn cho các bạn , phòng đơn , phòng đôi và phòng theo nhóm . Nhân viên cực kì nhiệt tình và thân thiện",0,4,0,0,0,0,m,{luu_tru#positive}
664,681,"Địa điểm: khá xa trung tâm Quy Nhơn, quán nằm ở Gần Bãi Xếp. Nếu đi trên quốc lộ bạn sẽ thấy biển hiệu nhỏ ở phía ngoài. Quẹo vào phải đi qua khu nhà dân mới tới quán. Đi vào nếu đang phân vân không biết đi tiếp theo như thế nào thì người dân ở đây sẵn sàng chỉ đường mà không cần bạn hỏi. 😁😁
Không gian quán: hơi nhỏ so với trí tưởng tượng của mình. 
Giá cả theo mình khá là ok, nhưng sẽ là khá cao so với những quán cà phê ở trung tâm Quy Nhơn, nên sẽ khá kén khách tới đây",0,0,3,0,0,0,đ,{nha_hang#normal}
665,682,"Quán ăn ngon, chủ quán nhiệt tình. Mình gọi các món:
Xìa hấp ngon.
Cơm chiên cá mặn.
Bê nướng mắm nhỉ.
Lẫu gà nước khoáng rất ok.

Món ăn rất ngon, trời mưa được chị chủ tặng áo mưa đi về.
thank.",0,0,0,5,0,0,q,{an_uong#very_positive}
666,683,"Giá phòng dorm ok, sạch sẽ. Có vẻ như ko niềm nở với người VN như mình cho lắm vì chỗ này toàn đón khách nước ngoài là chính. Chưa thử nước tại đây, nghe nói happy hour có free beer :)",0,4,0,0,0,0,g,{luu_tru#positive}
667,684,"Được công ty cho đi chơi. Tới Quy nhơn thì được ghé nhà hàng này ăn trưa. Đi vào từ sảnh thì không gian rất thoáng và mát mẻ. Nhưng đồ ăn cũng được ko có j đặc biệt, ăn chống đói ok. Có view biển khá đẹp",0,0,4,0,0,0,đ,{nha_hang#positive}
668,685,Trưa nay nhà mình có 5 người. vào nhà hàng nấu khá nhanh. thức ăn cũng khá ổn. thích hợp cho gia đình dùng cơm thân mật,0,0,4,0,0,0,t,{nha_hang#positive}
669,686,"Mình ăn ở đây lúc trưa nắng, quán vắng mà nhân viên thái độ ko tốt , lo nói chuyện . Mình ăn lẩu ghẹ . Lúc chọn có 2 loại là ghẹ 700k / kg và 500k/ kg . Mình chọn 500k . Lúc chốt mình cũng nhấn mạnh là ghẹ 500k nha em . Xong bạn đó vớt hai con ở bể ra cân lên 700 gr. Mình cũng ko để ý là vớt bể nào . Lúc tính tiền thì lại tính giá ghẹ 700 . Mình hỏi thì nói chị nói em lấy ghẹ 700 mà . Mình cũng ko muốn tranh cai nen thanh toan cho xong . Món ăn cũng ko phải ngon mà giá thì cũng chẳng phải rẻ vậy mà thái độ còn như vậy . Cảm thấy ko muốn ghé lần 2 .",0,0,0,0,0,0,m,{nha_hang#positive}
670,687,"Cái ELEVENHOUSE này mình vô tình thấy trên facebook. Nhìn hình thì có vẻ đơn giản và cũng gần mấy khu du lịch, mình nt vào page hỏi thử giá thì được tư vấn ưu đãi giá phòng đơn cho 2 người là 300k. Thấy homestay cũng xinh mà giá cũng oke tận tình thế là mình book luôn cho nóng. 
Mình đi xe khách từ Sg đến QN. Mình bị hù nào là ""taxi chở đi vòng vòng, rồi lạc đường, ... các kiểu'' mình lo dã man mà đến nơi có bà chủ homestay đón chở về tận nơi. 
Phòng mới và sạch sẽ, có ban công nhìn ra view núi rất thoáng. Muốn lăn lên ngủ liền hahaha. Homestay thì ở tt thành phố chạy xe ra biển cũng nhanh. Giá thuê xe tại homestay là 100k/ ngày mà được chạy hẵng xe ga AB. Mình ưng ghê gớm lun 😍😍😍",0,5,0,0,5,0,c,"{luu_tru#very_positive}, {di_chuyen#very_positive}"
671,688,"Món ăn ngon, giá phù hợp, thời gian lên món cũng rất nhanh. Nhân viên phục vụ nhiệt tình và lễ phép, chỉ có điều quán hơi nhỏ quá nên ko đc thoải mái .",0,0,0,4,0,0,m,{an_uong#positive}
