,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
1518,"Không khí rất đẹp, nhân viên tuyệt vời, đặc biệt là Paul. Có rất nhiều niềm vui trong đêm nhạc sống. Vì vậy, nhiều trò chơi hội đồng quản trị, họ thậm chí có một bàn bia. Thực sự tốt burger, cá và khoai tây chiên. Cheep bia cocktail ngon.",5,0,0,5,0,0
1519,Tài xế tốt! Chất lượng phục vụ tốt,0,0,0,0,4,0
1520,"Giá rẻ, hương vị chấp nhận được. Bạn có thể đến đó cho hương vị địa phương. Nhưng nếu bạn muốn tìm một
 cái gì đó thực sự làm hài lòng bạn, nó không phải là nơi thích hợp.",0,0,3,3,0,0
1521,"Mình vào quán ăn xong thì bị tính 105k 2 đĩa. Sau đó ra ngoài kể chuyện cho anh Taxi thì ảnh kêu do khách du lịch nên họ chém đó, nhiều khách cũng phản ánh vậy rồi  Không bao giờ quay lại quán này. Các bạn nên cẩn thận.",0,0,0,1,0,0
1522,Nhà hàng hải sản Hoàng Thao cũng rất là ok và đẹp. Nơi dừng chân cho các bạn khi đến eo gió,0,0,5,0,0,0
1523,"Ngon giống các quán khác, sạch sẽ mát mẻ. Phục vụ nhanh, có chỗ để xe ôtô, nói chung là chấp nhận được.",4,0,0,4,0,0
1524,"Từ gia lai xuống quy nhơn chơi mấy ngày. Đọc một đống review cuối cùng quyết định chọn quán này. Nước chấm gồm ba loại, hai loại muối ớt chanh một loại chua, một loại ngọt với nước nắm gừng. Ốc thì dĩa nhỏ 15k, dĩa lớn 20k. Mình ăn 2 dĩa hàu nướng, 1 ốc hương, 1 ốc gai, 1 xìa, 1 dĩa ốc gì đó ko biết tên, 1 ốc len mà tổng hết có 125k. Ban đầu mình còn tưởng tính tiền nhầm nữa chứ. Hôm sau quyết định đi ăn tiếp, quay lại thì thấy quán đóng cửa. Sực nhớ hôm ni là rằm tháng 7 nên chắc nghỉ bán. Qua quán khác ăn mà cảm thấy không ngon bằng quán ốc Bông. Đắng lòng .. Sau này mà còn quay lại quy nhơn chắc chắn sẽ dẫn bạn bè tới quán này.",0,0,0,5,0,0
1525,Khu vực ăn uống và mua sắm yêu thích của tôi ở Việt Nam và tôi ở ngay phía bên kia đường tại khách sạn ly ly. Rất nhiều nhà hàng tốt ở đây và lựa chọn tuyệt vời,0,0,4,0,0,0
1526,"Đó là một thiên nhiên tuyệt vời, văn hóa và hướng dẫn. Tất nhiên, thác nước trong vắt là một kiệt tác. Trời lạnh nhưng bạn có thể bơi trong khoảng thời gian vừa đủ. Ngoài ra, sau khi trồi lên không bị dính như khi xuống biển hoặc ở vũng tàu. Rau hữu cơ từ Lào ・ Thị trường nhập khẩu từ Trung Quốc và Việt Nam tiếp giáp với nhau, di cư ở miền xuôi của người dân núi cao Từ ngành du lịch ở Việt Nam, tôi cảm nhận được du lịch sinh thái và kinh tế thị trường trong chủ nghĩa xã hội. Tôi không nghĩ mình đã có thể đạt đến cảm giác đó nếu không có sự giải thích của anh Duy từ hướng dẫn viên.",5,0,0,0,0,0
1527,"Nhân viên đùa nhau hất nước vào đầu, tay khách. Nhân viên không xin lỗi khách hàng . Không mang khăn hay bất cứ gì để lau cho khách hàng.",1,0,1,0,0,0
1528,Giá phòng quá rẻ so với chất lượng,0,5,0,0,0,0
1529,"Bọn mình ở FLC không biết ăn ở đâu, lướt lướt foody thấy được quán này, quán có xe đưa đón nên rất tiện. Không gian thoáng mát, chị chủ cũng như anh tài xế cực kì thân thiện, nhiệt tình và chu đáo. Chị để ý xem mình là dân miền nào để chỉnh gia vị cho hợp khẩu vị từng khách đến. Không chê được chỗ nào luôn, bọn mình đã ghé cả trưa và tối vì quá nghiện đồ ăn chị làm. Bánh xèo only 25kcái mà phải nói là quá giòn quá ngon. Salad rong nho thì best thật sự, tươi roi rói luôn. Mực một nắng to đùng mà giá rẻ bất ngờ đoạn này mình quên mất bnhiulạng rồi Cá ....sr mình quên mất tên chiên xù một nửa còn đầu nấu canh cũng rất ngon nhen, giòn rụm tan trong miệng luôn í. Mọi người nhớ thử món sứa nước lèo nha, đảm bảo không ngon nhưng vẫn lấy tiền nha...: mình đùa chứ ngon lắm, ngọt tự nhiên từ thịt tôm băm, về tới SG nghĩ lại mình còn ứa nước bọt vị thèm mà : Nước ép trái cây cũng tươi và ngon lắm, mọi người đừng quên thử nha",0,0,0,5,0,0
1530,"Tôi đã ăn trưa với một người bạn sau một vài năm vắng bóng khi dùng bữa tại nhà hàng này. Thật đáng buồn là thức ăn đã bị trôi xuống đồi. Trong khi món Cá hồi của bạn tôi được nấu ngon, thật đáng buồn là món thịt lợn cốt lết và bánh creme brulee của chúng tôi lại không. Thịt lợn đã chín quá và rất khô. Bánh creme brulee là sự nhất quán của trứng bác mặc dù phần trên là caramel rất ngon. Đĩa pho mát ở mức trung bình vì các loại pho mát có vị quá giống nhau.",0,0,2,3,0,0
1531,"Không gian sạch sẽ, đẹp, đầy đủ tiện nghi",0,5,0,0,0,0
1532,"Khách sạn cực kì sạch, cô chú chủ ksan nhiệt tình, dễ thương lắm.",0,4,0,0,0,0
1533,"Bãi tắm sạch, biển nông và an toàn. Hải sản tươi ngon. Giá hơi cao xíu.",5,0,0,5,0,0
1534,"Chị ơi, cho em hỏi loại phòng nào là đẹp nhất ở đó ạ, em cũng muốn book, em tìm hiểu trên các trang đặt phòng mà hok rõ. có thể chị cho em số điện thoại để em gọi hỏi ạ",0,0,0,0,0,0
1535,"Chúng tôi đã có bữa ăn ngon nhất trong chuyến đi của mình dưới tán cây của Nhà máy lọc dầu. Đồ ăn kiểu bistrot kiểu Pháp tuyệt đẹp, bao gồm cả bánh tartare bít tết hảo hạng. Danh sách rượu vang xuất sắc quá. Đối với chất lượng của sản phẩm, giá cả cao hơn công bằng.",0,0,0,5,0,0
1536,"Dịch vụ chuyên nghiệp, giá thành rất hợp lý, là dịch vụ cho thuê xe máy có tâm nhất tại thành phố quy nhơn, ai hỏi thuê xe máy là mình nghĩ ngay đến chổ này",0,0,0,0,5,0
1537,"Buổi tối rất mát mẻ thoáng đẹp, Nv nhiệt tình. Mình đi tối mùng 3 tết rất đông nhưng các ban nhanh nhẹn. Đồ uống dở ẹt ko ngon, giá tiền là giá view thôi : Phù hợp cho tâm sự nói chuyện sống ảo, ko phù hợp thưởng thức đồ uống",0,0,0,3,0,0
1538,"Cửa hàng bán đặc sản Bình Định, có bánh hồng, bánh ít lá gai, nem, chả, tré, bánh tráng dừa, các loại hải sản khô, tươi, một nắng. Rất đa dạng, giá cả phải chăng",0,0,0,5,0,5
1539,"Đi nghĩ mát ở đây view đẹp giá chừng luôn , sang chảnh cực kì , tập yoga xong ra nhà hàng ăn trưa đúng chuẩn sang trọng  nhân viên phục vụ quá dễ chịu , mặc đồng phục rất đẹp . Bàn ăn sạch sẽ . Ngồi ăn nhìn ra hồ bơi rất đẹp . Ở đây yên tĩnh , rất hợp với kì nghĩ với gia đình . Tại đây là resort cao cấp nên giá hơi đắt một tí . Bù lại đồ ăn khá ngon . Rất đáng để đến đây tận hưởng những ngày cuối tuần",5,5,0,5,0,0
1540,Nancy là người có nhiều kiến ​​thức và rất vui khi được đồng hành trong chuyến du lịch được cá nhân hóa này.,4,0,0,0,0,0
1541,Mình có search trên các web giới thiệu quán chè này ở Qui Nhơn nhất định phải thử Mình ord chè khúc bạch với sữa chua hạt đác thì thất vọng vô cùng hic Cả 2 món đều thật sự không ngon tí nào cả. Và không gian quán cũng không đẹp gì nên mình quyết định mang ra biển ăn Với cả các bé nhân viên phục vụ nói chuyện cũng không thân thiện lắm Thử cho biết vậy thôi chứ sẽ không quay lại ạ,0,0,0,2,0,0
1542,"Quán tuy vắng nhưng hải sản tươi sống rất ngon, giá cả phải chăng. Tới cầu cảng ghe khoảng 10p là tới quán. Sẽ quay lại nếu có dịp.",0,0,0,5,0,0
1543,"Tươi, chế biến ngon, giá cả hợp lý !",0,0,0,5,0,0
1544,Phòng đẹp giá cao 1tr2 cho dịch covid,0,4,0,0,0,0
1545,Quá tệ. Không bao giờ đi xe Chơn Mỹ nữa,0,0,0,0,1,0
1546,"Đến nhà hàng, không có nv ra tiếp, nv phục vụ chậm, đồ ăn bình thường, không gian Nhật nhưng đồ ăn không có phong thái Nhật. Nói chugn là chán",1,0,1,1,0,0
1547,Bữa sáng theo mình không được ngon,0,0,0,2,0,0
1548,"Điều kiện phòng chưa đúng chuẩn 4: thiếu hộp khăn giấy phòng khách, áo choàng, chỉ 2 gói trà mà không có cafe, cách âm chưa tốt, bồn tắm ko có chỗ để đặt xà bông",0,2,0,0,0,0
1549,"Trà sữa ngon, không bị ngọt ngấy. Thạch và các thứ topping đều tự làm nên yên tâm không phải hàng Tung Của. Đói bụng, khát nước vài làm một ly là vừa no vừa đã khát. Sẽ quay lại.",0,0,0,5,0,0
1550,Rất nhiều đặc sản địa phương Giá hơi cao nhưng được,0,0,0,0,0,5
1551,"Nhà xe làm này ăn ko có uy tính, mọi người đặt xe bên đây thì phải cân nhắc kỹ. Mình gọi điện đặt xe di đà lạt chuyến 12h nhà xe nói 11h30 cho xe đến đón, xong khoảng 11h30 nhà xe có điện lại nói là xe xuất phát trễ khoảng 12h30 sẽ cho xe đến đón, xong mình và người nhà chờ đến 12h45 vẫn ko thấy xe đến đón thì gọi điện cho nhà xe thì gọi miết ko ai nghe máy, làm mình và gia đình ngồi chờ trong sự ức chế vì ko có câu trả lời từ nhà xe, làm cho mình và gia đình lỡ mất các dự tính ban đầu, lần đầu tiên mình mới gặp phải 1 nhà xe cư xử ko xem khách hàng ra gì, làm ăn ko có uy tính, ko xem trọng khách hàng, nếu xe hay tài xế gặp vấn đề gì thì phải gọi điện báo khách hàng biết để xử lý chứ đằng này ko báo khách hàng gọi điện thì ko bắt máy ko 1 lời giải thích, mọi người đặt xe thì né né cái nhà xe Lạc Hồng này nhé.",0,0,0,0,2,0
1552,Xe buýt ban đầu bỏ lỡ khách sạn của chúng tôi thêm 20 phút cho cuộc hành trình,0,0,0,0,1,0
1553,Đây là lần đầu mình đến Nha Trang và chọn được ngay khách sạn ưng ý. Phòng view biển đẹp tuyệt vời.Các bạn ở đây hỗ trợ mình rất nhiệt tình. Chỉ mất vài phút tới biển và các cửa hàng tiện lợi.,0,5,0,0,0,0
1554,"Những khách phòng khác rất ồn rất khuya rồi mà họ vẫn nch lớn tiếng r cười giỡn, Tụi mình thấy rất khó chịu.",0,1,0,0,0,0
1555,"Nhân viên thân thiện, nhiệt tình, phòng đẹp, gần biển, đã ở ks rất nhiều lần và lần nào cũng rất ưng.",0,5,0,0,0,0
1556,"Ly Mojito như là mình uống chanh ko đường vậy. Chỉ cảm nhận được 1 xíu rượu Rhum thôi ko cảm nhận được vị nồng của rượu gì cả. Kiểu pha chế lắc ko đều hay s í. Mà chỗ rượu ko, chỗ chua ơi chua. Mà hông có muỗng nên dùng ống hút khuấy khó mà đều nên đành chấp nhận chứ nhân viên mang nước kèm bill ra thanh toán liền ngay lúc đó rồi. Mình ngồi khá xa quầy pha chế nên thôi đành chấp nhận luôn. Sinh tố xoài thì ôi thôiiii chua thôi rồi  Được cái view biển rồi đèn lung linh thôi. Mọi người nên chọn món nào an toàn xíu như nước ngọt chẳng hạn nha :",0,0,0,1,0,0
1557,Gần như có tất cả các đặc sản của Bình Định. Mình thích nhất là rượu Bàu Đá. Uống rất mạnh mà nhanh tỉnh,5,0,0,0,0,0
1558,"Đầy đủ mọi thứ, giá phải chăng",0,0,0,0,0,5
1559,"Nam Lễ Tân thì vui vẻ , nhưng hướng dẫn đỗ xe ko chuẩn , và một người khác có vẻ như là nhân viên trực đêm ,có cách hướng dẫn thiếu thân thiện khi khách đậu đỗ chưa chuẩn thực chất là đậu theo sự hướng dẫn của bạn lễ tân nam trước đó , mỗi người 1 cách hướng dẫn . Rất bất tiện vì ko có chỗ để xe , tuy nhiên điều đó được thể hiện qua booking rồi nên đó không là điểm trừ.",0,3,0,0,0,0
1560,"Thật sự mình rất hài lòng về chuyến đến quy nhơn con người ở đây khá thân thiện, thuê xe máy của các bạn cũng vậy, xe đi tốt, các bạn nhiệt tình mình cảm ơn rất nhiều!",0,0,0,0,5,0
1561,"Rộng, thoáng, hệ thống xử lý chất thải tốt, có tương đối nhiều gian hàng, có khu vui chơi, rạp phim hiện đại, khu ăn uống thì hơi ít. TT mua sắm ngay trung tâm thành phố, thuận tiện, bãi đậu xe rộng rãi. Rất thích",0,0,0,0,0,4
1562,"Giá: suất bé nhất thì hình như 40k, còn có suất to hơn 50k. Hơi đắt so với bún chả bình dân, nhưng hôm nào nóng ngồi trong nhà mát rượi ăn thì cũng đáng.",0,0,0,4,0,0
1563,"Tuyệt vời và đáng tin cậy. Rất thân thiện và hữu ích. Rất khuyến khích. Bất cứ khi nào tôi trở lại Việt Nam, tôi chắc chắn sẽ sử dụng",5,0,0,0,0,0
1564,Khu du lịch Ghềnh Ráng Tiên Sa là khu du lịch vô cùng nổi tiếng ở thành phố biển Quy Nhơn. Vì nằm gần ngay trung tâm thành phố nên thu hút đông đảo du khách trong và ngoài nước. Đến đây du khách sẽ được chiêm ngưỡng một vẻ đẹp thiên nhiên tuyệt mỹ.,5,0,0,0,0,0
1565,Tôi thường ra quy nhơn du lịch tôi thường tới đây thuê xe máy phải nói rằng không có dịch vụ nào sánh bằng nơi đây xe mới giá rẻ lại còn được tư vấn nhiệt tình,0,0,0,0,5,0
1566,"Không đáng tiền và mọi ng sẽ say sóng nếu đi ngắm san hô 15"" ngồi thuyền ngắm mất thêm 50k ngừoi",2,0,0,0,0,0
1567,Pham's House là một chỗ mua đồ uống rất ngon. Hôm nay thử 1 ly trà sữa bọt biển phải nói là tuyệt vời. Bọt mặn mặn rồi trà ngọt. Tuy nhiên mình ko thích trân châu cho lắm vì nó hơi giống thạch nhưng mà uống với trà thì cũng ngon. Mình cũng ko thích khôn gian cho lắm vì hơi nhỏ nên mình hay ship hoặc take away. Ship thì nhanh. Chị chủ quán nói chuyện dễ thương nữa. Mọi người ủng hộ cho quán nha... ,0,0,0,5,0,0
1568,"Đặc biệt view biển cực đẹp, đi lại thuận tiện.",0,0,0,0,5,0
1569,"Tôi không thực sự thích nơi này vì tôi thấy một vài mặt hàng đắt hơn, vẫn thích chợ Bin Tay.",0,0,0,0,0,0
1570,"Shop đa dạng mẫu mã, nhiều loại, nhân viên tư vấn chi tiết, phù hợp nhu cầu khách hàng, mình đã mua đồ và rất ưng ý, sẽ ủng hộ shop dài lâu.",0,0,0,0,0,5
1571,"Vị trí thuận tiện cho việc đi lại, khách sạn có bể bơi sân thượng rất đẹp và tiện lợi",0,5,0,0,0,0
1572,"Trung tâm mua sắm tuyệt vời! Ngay cả một số món ăn phương Tây như mì ống thực sự, v.v.",0,0,0,0,0,5
1573,"Đi trúng mùa dịch nên giá phòng rất rẻ, phòng sạch sẽ tiện nghi. Khách sạn rất đẹp. Anh chủ rất là nhiệt tình và vui vẻ.",0,5,0,0,0,0
1574,"Không gian công viên xanh mát, gần biển hài hòa không khí mùa hè cũng như mùa đông. Điểm đến lý tưởng để vui chơi, hẹn hò của tất cả mọi người khi ghé Quy Nhơn.",5,0,0,0,0,0
1575,"Ở đây phải gọi điện thoại đặt trước, đi theo đoàn thì mới được vào. Nếu đi riêng lẻ mà không báo trước sẽ không được vào.
Bác bảo vệ rất thân thiện. Bác nhẹ nhàng trả lời tất cả các câu hỏi của mình.
Khuôn viên rộng và đẹp.",5,0,0,0,0,0
1576,Tìm đến quán vào ngày đầu tiên ghé thăm Hà Nội. Không ngon như lời đồn. Nói chung là ăn cũng tạm được. So với những quán khác tại Hà Nội thì không nổi trội lắm. Tuy nhiên nem cua bể cũng khá ngon.,0,0,0,3,0,0
1577,"Muôn màu muôn vẻ, giá thành sản phẩm Cao, nên cần phải có kinh nghiệp trả giá để mua được sản phẩm tốt",0,0,0,0,0,3
1578,"Đi uống trà sữa với cô bạn,có hai ly trà sữa mà chụp muốn nát cái quán. Không gian quán rất thích hợp để check in, địa điểm nào sống ảo cũng ok cả rất thoải mái. Quán có 3 tầng nhìn xuống là thấy đường phố, nếu muốn giết thời gian thì đây là địa điểm không tồi. Kêu một ly trà sữa rồi ngồi nhìn dòng người đi qua. Giá cả cũng sinh viên nên đông khách ghê, toàn mấy bạn học sinh với sinh viên thôi. Nước uống nhiều loại, chung quy cũng ngon và rẻ, như thế là được rồi.",0,0,0,5,0,0
1579,"Dịch vụ đón khách này rất dễ dàng, đón khách và máy bay của chúng tôi bị trễ. Người lái xe đã giúp lấy túi và rời đi quá nhanh nên
 chúng tôi không thể đưa cho người lái xe một khoản tiền boa. Trên ổ đĩa trong trình điều khiển cũng chỉ ra các điểm mốc.",0,0,0,0,4,0
1580,"Nhân viên thân thiện, hỗ trợ tiện nghi khi em cần, sạch sẽ, khá gần trung tâm, chi phí hợp lý, niceee",0,5,0,0,0,0
1581,"Khó lắm mới tìm được spa massage hợp ý với mình đến vậy luôn    nhân viên chu đáo đến từng chi tiết nhỏ... không gian thì siêu ấm cúng lại sang trọng nữa. Hổng hiểu sao bước vào đây người mình nhẹ hẳn đi, âm thanh, mùi hương thoải mái lắm.
Hầu như đã trải nghiệm hết các gói dịch vụ ở TRÒN, nhưng mình thích nhất là gói massage body... chọn hẳn gói 90p lên vừa xông hơi vừa giải cơn mỏi quá chuẩn luôn",5,0,0,0,0,0
1582,"Chúc cho quán ngày càng phát triển, làm ăn phát đạt. Hẹn ngày gặp lại ko xa.",0,0,5,0,0,0
1583,"Giá quá đắc mà trà sữa lại quá bình thườg, vị nhạt thua xa các quán trà sữa khác ở quy nhơn như bobo chẳng hạn mà giá cả quá mắc hơn cả gong cha hay phúc long mà 2 thương hiẹu đó uốg ly nào thấm ly đó k hề tiếc tiền khi bỏ ra, còn quán trà sữa này uốg mà tiếc tiền kinh khủng vì nó k đág",0,0,0,1,0,0
1584,Đã ở Quy Nhơn lặn biển tại Alpha lặn Vieynam và nghỉ tại 5 Elements Garden. Bánh mì kẹp thịt và bánh Taco là những món ngon nhất ở thị trấn này mà nó phải có,5,0,0,5,0,0
1585,cần kiểm định lại thang máy giấy kiểm định đã hết hạn.,0,2,0,0,0,0
1586,"Dành cho ai đi công tác nếu có ý định ở tại khách sạn này thì xác định là sẽ ko được xuất hoá đơn đúng số tiền đã trả đâu. Email lại khách sạn thì không trả lời, gọi điện 3 số điện thoại thì không được số nào cả.",0,1,0,0,0,0
1587,"1 ngày tính 14 tiếng bắt đầu từ lúc nhận xe rất có lợi cho khách hàng. Đợt trước mình đi nha trang thuê phải chiếc xe vừa cũ vừa nát mà sáng thuê tối phải trả ko xịn mịn như chổ này. Giá rẻ nữa, 150K cho chiếc tay ga ngon lành quá rẻ",0,0,0,0,4,0
1588,"Lúc các cô buồng phòng đến dọn phòng buổi sáng cho mình, thì các cô dọn rất nhanh nhưng mình thấy dọn chưa được sạch sẽ",0,3,0,0,0,0
1589,"Nhân viên thân thiện, xe máy giá tốt mà mới, hướng phòng đẹp",0,4,0,0,0,0
1590,"Phòng còn hơn cả tuyệt vời. Lớn và rất nhiều thoải mái. Tôi không biết gì về bữa sáng, Không áp dụng trong giá phòng. Vị trí tuyệt vời với nhiều dịch vụ 247 xung quanh và gần bãi biển",0,5,0,0,0,0
1591,"Hôm nay ghé buồi trưa nên hơi vắng. Không gian quán cũng thoáng, view ok. Phần bò 35k ngon, vừa ăn, bánh mì nóng giòn nên rất dễ ăn bt m ăn mấy quán ở SG quán nào cũng để bánh nguội dai khô ăn rất khó chịu Nhân viên dtrai nhiệt tình luôn nhé.",0,0,0,5,0,0
1592,"Có một chỗ ngồi gần bãi biển vào giờ chiều, thưởng thức nhiều loại đồ uống như trái cây, cà phê lạnh hoặc ấm, và nhiều đồ uống khác. 
Chỉ cần thư giãn bầu không khí.",5,0,0,4,0,0
1593,"Rất nhiều vật dụng có thể mua ở đây, giá phải chăng",0,0,0,0,0,5
1594,"Quán ốc này nổi tiếng ở Quy nhơn rồi, dân địa phương với cả khách du lịch đều đến đây ăn. Quán tầm 10 cái bàn nhỏ hà, không gian hơi chật nên bạn chịu khó tí nha, đổi lại ốc ngon lắm. Dĩa nhỏ 15k, dĩa lớn 20k, tôm tích 40k. Mình gọi mỗi thử 1 dĩa ăn thử. Ốc ở đây chế biến sẵn như ốc chảo, có người gọi là mang ra ngay nên nhanh lắm, cơ mà nóng chứ không nguội đâu nha. Món ngon nhất ở đây mình ăn là ốc len xào dừa, bao béo, nước ốc bao ngon. Ốc trộn cũng ngon không kém nha. Ngoài ra mấy loại ốc khác cũng ngon lắm, tên lạ lạ mà nhiều quá mình không nhớ nổi luôn. 4 đứa ăn quá trời gần 10 dĩa mà có 175k thôi, bao rẻ luôn mấy bạn ơi.",0,0,0,5,0,0
1595,Ngon bổ rẻ Ốc hương 600 Nhảy 280 Ghẹ 650 Ngao 2 cồi 300 Giá rất phù hợp mà chât lượng thì khỏi bàn Anh chủ thì thân thiện lắm lắm luôn,0,0,0,5,0,0
1596,"Mình mới ăn bánh xèo bò, tôm và bánh ít, bánh hồng",0,0,0,3,0,0
1597,"Giá rất mắc, combo 4 món chuông gió nhỏ, 2 lót cốc nhỏ mây, 1 quạt đan nhỏ, 1 phin pha cafe sứ in chữ Sai Gon, người bán báo 1,200,000đ. Mình thấy mắc quá không mua, bảo em thôi chỉ lấy quạn đan thôi, chị báo 100,000đ. Mình đưa 200,000đ, chị bán nhất quyết không thối lại tiền, không cho mình đi luôn. Kiểu nhất quyết phải mua mới được đi ấy.",0,0,0,0,0,2
1598,"Địa điểm này nên đi vào tầm 3h4h chiều và chơi đến tối để có thể trải nghiệm được hết các trò chơi bắn cung, leo núi, cưỡi bò tót, đặc biệt là các trò chơi dưới nước vì sáng đến trưa nắng rất gắt, khó để tham gia được các hoạt động ngoài trờidưới nước. Không gian rộng rãi để các đơn vị tổ chức teambuilding, hội nghị cuối năm.",5,0,0,0,0,0
1599,chất lượng xe rất tốt đi du lịch chỉ cần những địa điểm cho thuê xe máy uy tín là có thể an tâm đi du lịch vui vẻ rồi,0,0,0,0,5,0
1600,"Hải sản rất tươi, chế biến đơn giản như luộc hấp thôi cũng ngon, ngọt thịt, giòn, chắc. Nhân viên nhiệt tình, chủ quán đáng mến. Nên thử cá mặt quỷ, sò lụa nghêu hoa, nghêu 2 cồi, hào, cháo nhum.",0,0,0,5,0,0
1601,Hình như quản lý ở đây ko sao sát nên nhân viên phục vụ ko được chu đáo.,2,0,0,0,0,0
1602,"Dịp lễ quá đông vaof ngồi 1 tiếng mà không phục vụ nào hỏi thăm. Mình gọi vài lần cũng dạ dạ xong đi đâu mất tiêu. Vào trong chỗ pha chế mượn menu thì quản lý mới hỏi menu đâu, nhân viên bảo hết rồi. quản lý quán trình quá tệ dù nhân viên phục vụ nhiều.",0,0,0,1,0,0
1603,Trễ giờ check in phòng vì dọn dẹp trễ. Khăn tắm xin khá lâu mới có,0,3,0,0,0,0
1604,Tôi rất hài lòng về dịch vụ của khách sạn,0,4,0,0,0,0
1605,"Tiện nghi đầy đủ, phòng sạch sẽ, view thoáng. Nhân viên tận tình, vui vẻ. Bạn nữ lễ tân tóc ngắn rất vui tươi và nhiệt tình tư vấn mọi điều cho mình, rất cảm ơn bạn. Lần tới đi chắc chắn sẽ tiếp tục chọn khách sạn này",0,5,0,0,0,0
1606,"Quán này nhỏ nhưng mà ko bí. Có món trà sữa country gì đó uống mùi khá giống trà Phúc Long trong SG, cô chủ nhiệt tình dễ gần Giá cả hợp lý .",0,0,0,5,0,0
1607,"Anh chị chủ xe rất vui vẻ, nhiệt tình. Xe thì mới, đi rất êm nha . Hơn hết giá thuê rất phải chăng. Nếu có quay lại mình sẽ tới đây ủng hộ anh chị chủ hjhj. Mình chỉ biết dùng một từ để ns là good!!!!!",0,0,0,0,5,0
1608,"Món ăn tạm được, 1kighẹ tươi400k1kí, mực giai nhưng ko ngọt200k 1 dĩa, món sứa nước lèo ăn ko ngon, nồi nhỏ xíu320k nhà mình 5 ng mỗi người được 1 chén, nghêu con to150k1 tô. Canh cải 80k 1tô. Theo khẩu vị thì ko có gì đặc sắc vì menu không có giá nên khuyên các bạn nên hỏi giá trước khi gọi món. Theo mình thì giá này chát quá.",0,0,0,1,0,0
1609,"Nói là quán kem chứ hầu như mình vô đây ít ăn kem lắm, toàn ăn mấy món mặn rồi ăn vặt thêm thôi, giá cũng rất ok so với mặt bằng chung khu này. Mình ăn bánh canh và goi, bánh canh bỏ đầy đủ, nước dùng vừa ăn, có thể nêm thêm tuỳ ý, rau thì bọc giấy kính sẵn, mỗi khách một phần Không gian ngồi siêu mát, siêu rộng, siêu thoải mái, có thể ăn uống, hẹn hò, tụ họp đủ thể loại luôn hen. Nhân viên thì tạm được, thấy lạnh lùng vậy chứ cũng nhanh nhẹn lắm. Tiêc là quán lớn nhưng wifi không có.",0,0,0,4,0,0
1610,Anh chị chủ rất dễ tính. Mình mượn xe báo 17h trả nhưng có việc hẹn lại 18h vẫn vui vẻ và không lấy thêm phí. Khi quay lại thành phố Quy Nhơn nhất định sẽ thuê xe anh chị tiếp. Đi nhiều thành phố biển rồi mà thấy anh chị là vui tính dễ thương nhất. Dù ở xa thành phố nhưng rất nhiệt tình chạy xe đến. Giá hợp lý. Trước khi thuê ở anh chị cũng tham khảo nhiều chỗ chắn chém khủng khiếp với khách ở xa tp. Nhưng anh chị thì không,0,0,0,0,4,0
1611,"Wifi rất yếu và chập chờn, mình đã phải dùng 4G",0,0,0,0,0,0
1612,"Rất hài lòng với các bạn , nhà lãnh đạo , đối tác đầu tư kinh doanh",0,0,0,0,0,0
1613,"Không có nhà chờ máy lạnh nên hơi nóng bức.
Xe chạy đúng giờ, canh đúng thời gian để lên máy bay.
Giá ve 50kkhách, nếu đi ít 2,3 người thì ok, nếu đông người thì nên đi taxi tiện lợi hơn.",0,0,0,0,3,0
1614,"Thực sự thực sự thất vọng. Tôi đã muốn ở đó một năm rồi .. Cuối cùng thì vợ tôi, 4 tuổi rưỡi và tôi đã tìm thấy một đêm Chủ nhật buồn ngủ để thư giãn. bữa ăn nhẹ nhàng và lãng mạn.",0,4,0,4,0,0
1615,Tất cả đều tốt từ nhân viên lễ tân tới phòng và vị trí khách sạn,0,5,0,0,0,0
1616,"Địa điểm rất thuận tiện để di chuyển xung quanh các quán ăn, gần như bạn có thể đến bất cứ đâu chỉ với 510p đi xe máy. Có 3 nhân viên xoay tua, đặc biệt 1 bạn nam rất niềm nở nhiệt tình với tụi mình và support tụi mình trong cả kỳ nghỉ.",0,0,0,0,4,0
1617,Hải sản nhà hàng rất tươi và đậm chất Quy Nhơn. Món bò nhập cũng rất ok. Mình thích vị ở đây và sẽ quay lại nếu có dịp ghé Quy Nhơn : Delicious Taste!,0,0,5,5,0,0
1618,"Địa điểm thuận tiện, nhân viên thân thiện",0,5,0,0,0,0
